,Unnamed: 0,direction,transfer_date,transfer_time,transaction_amount,localite,caller_msisdn,corresp_msisdn
531,68,OUT,20210720,165226,250.0,,2c8403d5e988fc9c4ae080e6c3da32ed,a6f2965d3b68661147a65662cf840a1f
532,622,OUT,20211102,155602,700.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,9b068ee89d6b01715bd22b26ba06f636,5662f3a39088edc6fc9900775b3b3370
533,284,OUT,20210817,94005,1000.0,,0a86a4046688c98c30e9374a7b310561,864342016bff7ac04fd449219c23a47e
534,844,OUT,20220604,184917,8500.0,DAKAR PLATEAU/DAKAR/DAKAR,dce5cd0df45c125c3479dc49cd09006a,d10dbf3bd64c96c57489570c92f77a3e
535,434,OUT,20220624,183717,24000.0,DAKAR PLATEAU/DAKAR/DAKAR,1e0a188e5533f7a7e766c4edd468b4b2,e0f2df285b1a99bff3b43b6275095c87
536,153,OUT,20211116,164011,50.0,THIAROYE/PIKINE/DAKAR,36fde21de4acd1902b0ed52d3c4284cf,ca298dfc317bf982b1d37dc47449a3df
537,75,OUT,20220501,115412,500.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,973991a198189bed07774e3dcbb6a13c,e1b5693ac6576525d93e320730540b88
538,730,OUT,20220320,165053,2000.0,KAOLACK/KAOLACK/KAOLACK,7629afa5c8148d6ab12998041bfa46de,698af5af25e435f0b0b129397d2d9b58
539,446,OUT,20210914,194602,300.0,,c887b322aeacc4e968b52a1421737b2e,572c814ef489a78ff2ea27b5915d76e5
540,188,OUT,20220525,233814,1000.0,DAKAR PLATEAU/DAKAR/DAKAR,ee35ec8cea548b98513dc7ec449a9608,7629afa5c8148d6ab12998041bfa46de
541,271,IN,20211216,205901,45000.0,THIAROYE/PIKINE/DAKAR,c28111c983881be11be5494dfba1fd67,5b64b974142b703618ce38ff4c77e4f1
542,236,IN,20220331,191651,3000.0,KAOLACK/KAOLACK/KAOLACK,3ef494c52f2a5862dd53ca15d37aee46,a6b00566a6fdf4ed398e3f043b8af638
543,487,OUT,20210716,224239,200.0,,6d30507999d54714fa6e788de0feea09,cc48f3186dbcdfa98c13a8c35e04507a
544,117,OUT,20220718,85257,1000.0,,8e505e49f25e0f4633b0e5f95ec893fa,be811de5b2177862501f7e0cc405a982
545,943,IN,20220207,175220,21000.0,OUROSSOGUI/MATAM/MATAM,8ba6e095dfee4889dafee94053dddb41,addb8bed5f143cf53f5df183ecb098e2
546,512,IN,20220517,140129,2000.0,,48f2f8a09711f5c259c19bb7005b19b6,e80cba90d46b9d85face2d5be5ee4896
547,825,IN,20210726,221143,205.0,,203049540ea164d625d6173e668c3e13,49035713f999acb1614ff4e66680afac
548,591,OUT,20210926,122813,2500.0,,bdab0fe5bff7a4db4e53d807fa1f1b8b,9d70029deda008a25a95f42a88ae1574
549,126,OUT,20220124,120324,1000.0,FONGOLEMBI/KEDOUGOU/KEDOUGOU,f3049231d971a8993f47d7deeeecadfe,8ba6e095dfee4889dafee94053dddb41
550,116,OUT,20220718,120314,1000.0,,8e505e49f25e0f4633b0e5f95ec893fa,d37e60bc2846cc5983e5b4e532a064ea
551,473,IN,20211014,124041,90000.0,,d37e60bc2846cc5983e5b4e532a064ea,ce787721d00e378e6e1660bb0eba14b7
552,693,IN,20210827,230918,500.0,,e80cba90d46b9d85face2d5be5ee4896,addb8bed5f143cf53f5df183ecb098e2
553,57,OUT,20210712,193807,100.0,,b24fac7a8909359fb25d8fb3aa6c961c,fdf5bc6c28b69648e78a8144af62cab8
554,863,OUT,20210923,122100,1300.0,,4c738a30fa6ea43d08abe3f888c3d5ef,1be12fc71f8a296b72cf4c0a00587f51
555,912,IN,20211220,161429,15000.0,DAKAR PLATEAU/DAKAR/DAKAR,5b64b974142b703618ce38ff4c77e4f1,d18f615efcf8fa7ccd192d812f76f9b2
556,369,OUT,20220601,1354,1300.0,OUROSSOGUI/MATAM/MATAM,ac17e28d7a22e7fb803540f9bf2e769d,c6769dc085151b9e7e873f39561fc4cf
557,268,OUT,20211007,114650,25.0,,43fe10970ea16b02e99496e7bb83d1b7,ffda7e2f2a06386399f1224fc368d856
558,46,IN,20220303,132205,1000.0,OUROSSOGUI/MATAM/MATAM,e21435d3c4bab684898b5607a3055dcb,d083d5e695ca9ed893afeec2e83a1451
559,349,IN,20210721,132043,2020.0,,88e8fb20a33a9db22908c25de4a56bbe,ee35ec8cea548b98513dc7ec449a9608
560,195,IN,20211209,100324,20000.0,DAKAR PLATEAU/DAKAR/DAKAR,dc1d48f65a73a23f6f235e8d758d2be1,c28111c983881be11be5494dfba1fd67
561,999,OUT,20210918,202819,10000.0,,e182e811fb4e739471914b4b2136b076,0a86a4046688c98c30e9374a7b310561
562,834,OUT,20220508,191038,10000.0,KAOLACK/KAOLACK/KAOLACK,203049540ea164d625d6173e668c3e13,aef1123795c1d3f23cce76876d6c0bc0
563,736,OUT,20220403,132420,1000.0,KAOLACK/KAOLACK/KAOLACK,7629afa5c8148d6ab12998041bfa46de,e835db4678bef86df92b8c90fdfa679f
564,263,IN,20210706,162449,5050.0,,7e487aedaa39287722e7e0c8fdae83c2,679daed2ab86f6e1b3dfb3fa8d9f4079
565,443,IN,20210820,94508,14150.0,,61762a00a3e70d4eb1be825cfd9c7b3d,3cb47980b03fd2ffb28607d83e22bced
566,675,OUT,20211209,201644,35000.0,KAOLACK/KAOLACK/KAOLACK,cb866e9228f5679260625700532d651e,3cb47980b03fd2ffb28607d83e22bced
567,304,OUT,20211109,180438,5000.0,OUROSSOGUI/MATAM/MATAM,4bb8afc3ab4e84149fe8cdc19368d2d1,2871d253f854de1ba940279da50ae770
568,341,OUT,20210729,200552,2500.0,,b9a703c9dc69ab44bb42f72e5bf3480c,2d51b152d17b386082799137aaaba05f
569,966,IN,20211129,180914,20000.0,KAOLACK/KAOLACK/KAOLACK,8deab614413e7e53b3b768e84bea2292,9d0c3e827df287326921834699fb7653
570,149,OUT,20220604,204201,1500.0,KEDOUGOU/KEDOUGOU/KEDOUGOU,1be12fc71f8a296b72cf4c0a00587f51,ce787721d00e378e6e1660bb0eba14b7
571,124,OUT,20211218,100515,4520.0,OUROSSOGUI/MATAM/MATAM,acf01b9a160d4ef1ae7cb0cf2d6149e9,0a86a4046688c98c30e9374a7b310561
572,786,IN,20220704,152535,1500.0,OUROSSOGUI/MATAM/MATAM,5662f3a39088edc6fc9900775b3b3370,a72a12c8924f62fd7872d9de53c800dd
573,50,OUT,20210903,181422,600.0,,697e27c7532c817a352ca9883cea4b9a,2bb43172895d450bfcfeacb87b168632
574,353,OUT,20220330,172048,500.0,OUROSSOGUI/MATAM/MATAM,88e8fb20a33a9db22908c25de4a56bbe,66cd929f2fe4b48e27c1f717cbbf51de
575,927,IN,20210801,213241,150000.0,,8ba6e095dfee4889dafee94053dddb41,eaaeacb216722ee63b20c537325f728a
576,142,OUT,20220130,205752,2000.0,FONGOLEMBI/KEDOUGOU/KEDOUGOU,9d70029deda008a25a95f42a88ae1574,3a5ac76f6c2ff34157af4683608d2f26
577,470,OUT,20211014,201651,400.0,,d37e60bc2846cc5983e5b4e532a064ea,b9a7eed7c5eec7746a7c5dd8a49cd427
578,399,OUT,20220615,180505,1000.0,OUROSSOGUI/MATAM/MATAM,5bb403747dca223b753621f9c2957e5b,5662f3a39088edc6fc9900775b3b3370
579,625,IN,20211102,155214,700.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,9b068ee89d6b01715bd22b26ba06f636,7d6d9b1a1d2187c4e43c1c7f5b0aa8c8
580,320,IN,20211127,105924,396500.0,OUROSSOGUI/MATAM/MATAM,40a4e913e3fc7ba038663f12fd010732,7d32727edd6ac0660e312ce3b2631a66
581,19,OUT,20220317,195211,2900.0,SALDE/PODOR/SAINT-LOUIS,2d51b152d17b386082799137aaaba05f,8ba6e095dfee4889dafee94053dddb41
582,809,OUT,20220426,212808,1000.0,DAKAR PLATEAU/DAKAR/DAKAR,91d0b36d4498a50b0eeaf2804eb3da84,24fcef83ba13fcbb0ae4d7b43f68c0d9
583,790,OUT,20220224,155124,215000.0,DAKAR PLATEAU/DAKAR/DAKAR,98719e4bd14a6111281bb0d1ffec297a,5fc34be6a59a7c05c1d81b22a70895ad
584,808,OUT,20220426,153117,12000.0,DAKAR PLATEAU/DAKAR/DAKAR,91d0b36d4498a50b0eeaf2804eb3da84,864342016bff7ac04fd449219c23a47e
585,407,IN,20211206,140336,22000.0,OUROSSOGUI/MATAM/MATAM,a612ffac19b790268ed7ccb758fe7a92,88e8fb20a33a9db22908c25de4a56bbe
586,537,OUT,20220608,160713,1000.0,DAKAR PLATEAU/DAKAR/DAKAR,8563676fc05de5efe509cf94d308cbb8,8563676fc05de5efe509cf94d308cbb8
587,620,OUT,20220425,221851,500.0,GOLLERE/PODOR/SAINT-LOUIS,0ca8d979e08474c1850fe7d2834ff5c0,882f84cc18bb4e2f50019343834ecc75
588,38,OUT,20220408,211013,10000.0,KAOLACK/KAOLACK/KAOLACK,e835db4678bef86df92b8c90fdfa679f,0e165674dac3504b848f428f3dcc0c85
589,175,OUT,20211021,163334,1000.0,,ee35ec8cea548b98513dc7ec449a9608,71c4bd385b78cb88fe601a9ca5ed9279
590,245,OUT,20211105,180014,50000.0,KAOLACK/KAOLACK/KAOLACK,412c378d792ed6e72e043eb68e684fca,99af31a92a70a4ef8e01f6d26352fabe
591,828,IN,20210726,212733,3030.0,,203049540ea164d625d6173e668c3e13,32c36c2f61e08cd4acce9dadca859ff7
592,667,OUT,20220316,204441,2000.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,7f306a0772fc49618b86edd3754fc143,31626793d3b118ee2791584781bf38aa
593,754,OUT,20211122,101655,5000.0,KAOLACK/KAOLACK/KAOLACK,c373900b3917d0659d1da3039e936c3d,48f2f8a09711f5c259c19bb7005b19b6
594,858,OUT,20220116,170021,2000.0,DAKAR PLATEAU/DAKAR/DAKAR,15f4737426b1635110b67886e35afe25,fdf5bc6c28b69648e78a8144af62cab8
595,154,OUT,20211020,171548,100.0,,358fcc426a7593d15577e76365c4de32,7629afa5c8148d6ab12998041bfa46de
596,287,IN,20211011,230408,5000.0,,0a86a4046688c98c30e9374a7b310561,3ad427acf1ded7de0937e19068d94332
597,602,OUT,20220604,221043,1500.0,DAKAR PLATEAU/DAKAR/DAKAR,572c814ef489a78ff2ea27b5915d76e5,5f57e6fdb3e378c373f3c99cc4b40a10
598,569,OUT,20211114,144842,500.0,OUROSSOGUI/MATAM/MATAM,8c88ceb44a261430990b5c7077f8cb05,402f40fc8911688fdcdb83b4b7b1b934
599,743,OUT,20220619,11427,5000.0,DAKAR PLATEAU/DAKAR/DAKAR,658e24d9a4748738f67397384c73eea4,0e5a8feb27739feaba1012f058662ad1
600,17,OUT,20220317,220202,450.0,SALDE/PODOR/SAINT-LOUIS,2d51b152d17b386082799137aaaba05f,2e05dc97324b96bcede42e60dc6247b1
601,127,OUT,20220318,103902,1000.0,KEDOUGOU/KEDOUGOU/KEDOUGOU,f3049231d971a8993f47d7deeeecadfe,f35a8d3d2524e507fc28f571fe116286
602,322,OUT,20211127,140100,356500.0,OUROSSOGUI/MATAM/MATAM,40a4e913e3fc7ba038663f12fd010732,b5f7a9c9a47c72bc9052ed4f05efa81e
603,255,IN,20210727,123627,1200.0,,fdf5bc6c28b69648e78a8144af62cab8,8c2c00021b6cf7b851152c2602b698b8
604,657,OUT,20211006,224802,4500.0,,dc9c8b256477a4778b343e3339dca04b,be8d1525fabc2ea23b295c0f74cfd3b6
605,964,OUT,20220315,172850,4950.0,SAINT LOUIS/SAINT LOUIS/SAINT-LOUIS,143ba0d61b0ca395517f51c5158b6ea4,60b85a399415cf48048d69dc3c776769
606,190,OUT,20220731,112031,1000.0,DAKAR PLATEAU/DAKAR/DAKAR,ee35ec8cea548b98513dc7ec449a9608,91d0b36d4498a50b0eeaf2804eb3da84
607,115,OUT,20220718,210925,1000.0,,8e505e49f25e0f4633b0e5f95ec893fa,7629afa5c8148d6ab12998041bfa46de
608,616,OUT,20211214,162759,3050.0,OUROSSOGUI/MATAM/MATAM,cf506ba2da0950fbf04bc219ab1277f1,9306cec3aa0b8b43207beeb236e10a39
609,606,OUT,20220718,212652,2000.0,,4260b4bc8bd3b693e2223dc71e95c469,7629afa5c8148d6ab12998041bfa46de
610,180,OUT,20211023,182659,1000.0,,ee35ec8cea548b98513dc7ec449a9608,8e505e49f25e0f4633b0e5f95ec893fa
611,301,OUT,20210924,133510,1550.0,,31626793d3b118ee2791584781bf38aa,40a4e913e3fc7ba038663f12fd010732
612,759,IN,20220120,155717,5000.0,THIAROYE/PIKINE/DAKAR,d10dbf3bd64c96c57489570c92f77a3e,40a4e913e3fc7ba038663f12fd010732
613,712,OUT,20220325,125836,2000.0,DAKAR PLATEAU/DAKAR/DAKAR,b7d766ca91a05fe6aefa1bcdfc5d0f8e,ee35ec8cea548b98513dc7ec449a9608
614,723,OUT,20220123,204241,100.0,KAOLACK/KAOLACK/KAOLACK,7629afa5c8148d6ab12998041bfa46de,8f050a2b2b1c9d170c626b86a17ba6d8
615,685,OUT,20211224,114954,5000.0,NIAYES/PIKINE/DAKAR,b2125e44d7c3b4e9ecd321c80fe60569,8c88ceb44a261430990b5c7077f8cb05
616,979,IN,20210904,144942,5000.0,,8a10ed489e2d229f866f2e137edc60ce,cb866e9228f5679260625700532d651e
617,517,OUT,20220725,213934,3000.0,PIKINE DAGOUDANE/PIKINE/DAKAR,7c3d2ef0bd00d284021f9aed1c66e2a1,892bb596c89260b74f5eea4cd550fb94
618,984,OUT,20220308,184359,30000.0,DAKAR PLATEAU/DAKAR/DAKAR,08d34c22ffa4c62f1f293888037d0ab9,d512ac7c8268879b914765022e3dec26
619,45,OUT,20220303,210445,1000.0,OUROSSOGUI/MATAM/MATAM,e21435d3c4bab684898b5607a3055dcb,5c4944a94e2466b0fa55cfaa90b43b79
620,909,OUT,20220209,112337,2650.0,KAOLACK/KAOLACK/KAOLACK,aa831faf2541bf3b8b1035e4888f34a6,ded7c6284ab2b00dfda6be5ceb15a297
621,157,OUT,20220629,94750,2000.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,27c8661576d887fafda56e2c0053a595,7629afa5c8148d6ab12998041bfa46de
622,851,OUT,20210901,191900,15150.0,,171877c06f5354d5aaa023063d73dfc7,31626793d3b118ee2791584781bf38aa
623,171,IN,20220727,113526,1000.0,KAOLACK/KAOLACK/KAOLACK,be811de5b2177862501f7e0cc405a982,36fde21de4acd1902b0ed52d3c4284cf
624,16,OUT,20220317,130716,500.0,SALDE/PODOR/SAINT-LOUIS,2d51b152d17b386082799137aaaba05f,07d7e6ebd4c4cf641e4461bd4bb1549a
625,511,IN,20220517,100538,12000.0,,48f2f8a09711f5c259c19bb7005b19b6,728c469502a03b4941f36f7389264e46
626,48,IN,20210903,153144,1100.0,,697e27c7532c817a352ca9883cea4b9a,ee35ec8cea548b98513dc7ec449a9608
627,971,IN,20211110,161811,5050.0,DAKAR PLATEAU/DAKAR/DAKAR,0cd259105dbbc322d69fa621f79be4b0,9601de7e2ceb2d72e5dec6c805e50dba
628,940,OUT,20220207,202112,1500.0,OUROSSOGUI/MATAM/MATAM,8ba6e095dfee4889dafee94053dddb41,5d367acc24a95b12121a95f36a7b0d39
629,515,OUT,20220517,150442,3000.0,,48f2f8a09711f5c259c19bb7005b19b6,83e0f12e0bfc077fc7fefcb51ca2bbd6
630,952,OUT,20220202,14606,2500.0,OGO/MATAM/MATAM,aef1123795c1d3f23cce76876d6c0bc0,40a4e913e3fc7ba038663f12fd010732
631,480,OUT,20220218,123247,400.0,DAKAR PLATEAU/DAKAR/DAKAR,be138358d654c79101ec7e817a70e4bf,ce787721d00e378e6e1660bb0eba14b7
632,283,OUT,20210817,185542,825.0,,0a86a4046688c98c30e9374a7b310561,b324e854a360db5192d56763b2df8a0b
633,718,OUT,20211222,182819,700.0,KAOLACK/KAOLACK/KAOLACK,7629afa5c8148d6ab12998041bfa46de,40a4e913e3fc7ba038663f12fd010732
634,877,IN,20211126,173907,10000.0,KAOLACK/KAOLACK/KAOLACK,4dd0a6240f3ed9f63bbf7ad96a719cf1,8ba6e095dfee4889dafee94053dddb41
635,225,OUT,20220128,202103,2000.0,KAOLACK/KAOLACK/KAOLACK,b5333738f975f816fe2fc6013299b602,48f2f8a09711f5c259c19bb7005b19b6
636,26,OUT,20220515,120124,5000.0,OUROSSOGUI/MATAM/MATAM,eaaeacb216722ee63b20c537325f728a,88e8fb20a33a9db22908c25de4a56bbe
637,954,OUT,20220202,210859,1000.0,OGO/MATAM/MATAM,aef1123795c1d3f23cce76876d6c0bc0,6487fabadb2802ad2256190bcb39ca73
638,437,IN,20211226,183411,10000.0,OUROSSOGUI/MATAM/MATAM,c37fdce3be0abd118088436c5312e4d5,05af1d0e10a5beaa98304acd2bfa6467
639,951,OUT,20220718,123659,904500.0,,8ba6e095dfee4889dafee94053dddb41,aef1123795c1d3f23cce76876d6c0bc0
640,364,OUT,20220605,175330,11000.0,DAKAR PLATEAU/DAKAR/DAKAR,b58b587be09e5c1963bf4deba19597cc,e8426375608f10a940484505784cd8aa
641,229,IN,20220227,155111,50000.0,DAKAR PLATEAU/DAKAR/DAKAR,7fa26c515cd0fffff5c05891fc16e416,4f6dc4b51afbcd5245ac71f341464acf
642,37,OUT,20220408,204911,10000.0,KAOLACK/KAOLACK/KAOLACK,e835db4678bef86df92b8c90fdfa679f,f44c8c0a5d2a0bd639702d0665c5fd3a
643,965,OUT,20220315,172756,5000.0,SAINT LOUIS/SAINT LOUIS/SAINT-LOUIS,143ba0d61b0ca395517f51c5158b6ea4,ffda7e2f2a06386399f1224fc368d856
644,374,OUT,20220121,162945,500.0,OUROSSOGUI/MATAM/MATAM,2ad55671f0b829569792dff18e7fd010,7fa26c515cd0fffff5c05891fc16e416
645,469,OUT,20210706,185750,550.0,,39a0fe0d44af7583c7e02e7e98a23be6,dc1d48f65a73a23f6f235e8d758d2be1
646,967,OUT,20220324,161847,2500.0,SINDIA/MBOUR/THIES,e0f2df285b1a99bff3b43b6275095c87,95b70559d074b28e05d41a7a3ffe2bdc
647,850,OUT,20210901,175431,505.0,,171877c06f5354d5aaa023063d73dfc7,31626793d3b118ee2791584781bf38aa
648,704,OUT,20211228,113126,2500.0,NIAYES/PIKINE/DAKAR,3cb47980b03fd2ffb28607d83e22bced,be8d1525fabc2ea23b295c0f74cfd3b6
649,841,IN,20220621,85022,160000.0,KAOLACK/KAOLACK/KAOLACK,203049540ea164d625d6173e668c3e13,203049540ea164d625d6173e668c3e13
650,194,IN,20211209,101410,19950.0,DAKAR PLATEAU/DAKAR/DAKAR,dc1d48f65a73a23f6f235e8d758d2be1,8ba6e095dfee4889dafee94053dddb41
651,854,OUT,20220208,222705,1000.0,KAOLACK/KAOLACK/KAOLACK,471cc703a8a3fd0920e2c0f241b22b70,69691cdc660d09b28d8fe93b70de8b76
652,864,OUT,20210923,111311,1300.0,,4c738a30fa6ea43d08abe3f888c3d5ef,577fecc20a3d029267e516beab810679
653,503,IN,20220522,124824,5000.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,a49d738cbd86b46307fae11ae77d2988,cb807adae9ec8c9bee474af69ad10459
654,969,IN,20220324,110206,3000.0,SINDIA/MBOUR/THIES,e0f2df285b1a99bff3b43b6275095c87,88e8fb20a33a9db22908c25de4a56bbe
655,830,OUT,20210726,211548,600.0,,203049540ea164d625d6173e668c3e13,fd7fcf1dcbc2d0891f85cf0e279181f6
656,579,IN,20220605,102516,5000.0,OUROSSOGUI/MATAM/MATAM,8c88ceb44a261430990b5c7077f8cb05,412c378d792ed6e72e043eb68e684fca
657,968,OUT,20220324,131941,500.0,SINDIA/MBOUR/THIES,e0f2df285b1a99bff3b43b6275095c87,2cab24e65f5adf5261a95b95c8e7c0ff
658,162,OUT,20210830,135127,19200.0,,2871d253f854de1ba940279da50ae770,5b6d97962f8954652062b1f4349a5ffa
659,908,IN,20220209,111046,2650.0,KAOLACK/KAOLACK/KAOLACK,aa831faf2541bf3b8b1035e4888f34a6,4e2c49389a45695e2ccf233e79b5addd
660,152,OUT,20211116,163713,100.0,THIAROYE/PIKINE/DAKAR,36fde21de4acd1902b0ed52d3c4284cf,40a4e913e3fc7ba038663f12fd010732
661,801,OUT,20211209,121811,1000.0,KAOLACK/KAOLACK/KAOLACK,892bb596c89260b74f5eea4cd550fb94,b612c12c1a2fa9091b1e890e2c0cc78b
662,993,OUT,20220202,214358,100.0,ALMADIES/DAKAR/DAKAR,ffb1055fa14d47150eb1209552721111,40a4e913e3fc7ba038663f12fd010732
663,755,OUT,20220106,164326,2000.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,44fdee0158ed96873eabb97eb315e89b,43fe10970ea16b02e99496e7bb83d1b7
664,111,OUT,20211020,223305,300.0,,99af31a92a70a4ef8e01f6d26352fabe,9b068ee89d6b01715bd22b26ba06f636
665,226,IN,20220128,182942,2000.0,KAOLACK/KAOLACK/KAOLACK,b5333738f975f816fe2fc6013299b602,412c378d792ed6e72e043eb68e684fca
666,688,OUT,20210831,4522,2000.0,,36e2bb793d4bc4506b4e95318e068a23,b8c770927e1b838fd25704a4d3d36c96
667,103,OUT,20220501,73806,100.0,BANDAFASSI/KEDOUGOU/KEDOUGOU,be8d1525fabc2ea23b295c0f74cfd3b6,5f57e6fdb3e378c373f3c99cc4b40a10
668,421,OUT,20220420,130757,1000.0,NGOTHIE/KAOLACK/KAOLACK,864342016bff7ac04fd449219c23a47e,64fd079268083d34d5f10382bc105b22
669,419,OUT,20220420,110246,1000.0,NGOTHIE/KAOLACK/KAOLACK,864342016bff7ac04fd449219c23a47e,be138358d654c79101ec7e817a70e4bf
670,750,OUT,20210709,173909,5000.0,,5f57e6fdb3e378c373f3c99cc4b40a10,8ba6e095dfee4889dafee94053dddb41
671,586,IN,20210802,110435,10090.0,,abb0471c06eff1507fe9a78052c83a22,ce787721d00e378e6e1660bb0eba14b7
672,780,OUT,20220429,220357,1500.0,OUROSSOGUI/MATAM/MATAM,5662f3a39088edc6fc9900775b3b3370,143ba0d61b0ca395517f51c5158b6ea4
673,672,OUT,20211209,155531,3000.0,KAOLACK/KAOLACK/KAOLACK,cb866e9228f5679260625700532d651e,acf01b9a160d4ef1ae7cb0cf2d6149e9
674,119,IN,20210909,93450,1000.0,,acf01b9a160d4ef1ae7cb0cf2d6149e9,602e4d0a36c325c1b0ea5853dce891a9
675,53,OUT,20220603,161951,2000.0,DAKAR PLATEAU/DAKAR/DAKAR,ebd8a25f41ac9f21760a47a37483f385,54f6fa1cbbcdeb35888270679508b88e
676,151,OUT,20220604,195004,100.0,KEDOUGOU/KEDOUGOU/KEDOUGOU,1be12fc71f8a296b72cf4c0a00587f51,1e0a188e5533f7a7e766c4edd468b4b2
677,403,IN,20210815,161633,3000.0,,3968d5ec1798ad6afa498bfa1a81b5df,737217c25b3b54ba09e5cb25a43805d4
678,945,IN,20220207,85245,81350.0,OUROSSOGUI/MATAM/MATAM,8ba6e095dfee4889dafee94053dddb41,61a77edab43843916696abf7358af6f0
679,207,IN,20220717,172831,100.0,DAKAR PLATEAU/DAKAR/DAKAR,e1b5693ac6576525d93e320730540b88,88c73912a5bcc25a8d8a5dfa9a595ec0
680,658,OUT,20220302,93445,5000.0,THIAROYE/PIKINE/DAKAR,c44f01179a6816b7ee5acba21f0e2880,5b44d63e2330b04895987e6e069155be
681,843,OUT,20220604,194128,5000.0,DAKAR PLATEAU/DAKAR/DAKAR,dce5cd0df45c125c3479dc49cd09006a,88c73912a5bcc25a8d8a5dfa9a595ec0
682,762,IN,20211224,105928,1000.0,KAOLACK/KAOLACK/KAOLACK,07d7e6ebd4c4cf641e4461bd4bb1549a,ffb1055fa14d47150eb1209552721111
683,8,IN,20220702,141217,1500.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,5fc34be6a59a7c05c1d81b22a70895ad,efb4280aac3611cf1bee219df5f93c9d
684,807,IN,20220426,212443,600.0,DAKAR PLATEAU/DAKAR/DAKAR,91d0b36d4498a50b0eeaf2804eb3da84,6d30507999d54714fa6e788de0feea09
685,36,OUT,20210726,112619,500.0,,602e4d0a36c325c1b0ea5853dce891a9,2871d253f854de1ba940279da50ae770
686,452,IN,20210714,111501,30300.0,,ff30d8c16c95df3eca7fd73b76094bbb,ffda7e2f2a06386399f1224fc368d856
687,651,IN,20220322,200141,5000.0,THIAROYE/PIKINE/DAKAR,bf31376f4def43b5c923180731f7c559,577fecc20a3d029267e516beab810679
688,253,OUT,20220412,171328,550.0,DAKAR PLATEAU/DAKAR/DAKAR,2bb43172895d450bfcfeacb87b168632,6487fabadb2802ad2256190bcb39ca73
689,303,OUT,20210924,121502,3000.0,,31626793d3b118ee2791584781bf38aa,c44f01179a6816b7ee5acba21f0e2880
690,746,IN,20210709,184648,5050.0,,5f57e6fdb3e378c373f3c99cc4b40a10,61762a00a3e70d4eb1be825cfd9c7b3d
691,571,IN,20211114,25957,50000.0,OUROSSOGUI/MATAM/MATAM,8c88ceb44a261430990b5c7077f8cb05,8c88ceb44a261430990b5c7077f8cb05
692,623,OUT,20211102,122313,600.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,9b068ee89d6b01715bd22b26ba06f636,697e27c7532c817a352ca9883cea4b9a
693,732,IN,20220320,134523,2400.0,KAOLACK/KAOLACK/KAOLACK,7629afa5c8148d6ab12998041bfa46de,9d70029deda008a25a95f42a88ae1574
694,891,OUT,20210806,101919,121000.0,,f35a8d3d2524e507fc28f571fe116286,f717f9c7988e68c8b72afdb4a985e6bb
695,262,IN,20210706,140408,5050.0,,7e487aedaa39287722e7e0c8fdae83c2,6d32161a99797bd8c2cdbc64e3fe4d77
696,610,IN,20210814,220303,1020.0,,2507309c03839d2a5a1b2ede3244cbd0,973991a198189bed07774e3dcbb6a13c
697,297,OUT,20211021,82801,1000.0,,4a80a47af5a2953543fc0efb2a2ab28d,8deab614413e7e53b3b768e84bea2292
698,414,IN,20220628,181559,2000.0,SALDE/PODOR/SAINT-LOUIS,b9a7eed7c5eec7746a7c5dd8a49cd427,143ba0d61b0ca395517f51c5158b6ea4
699,150,IN,20220604,203657,1500.0,KEDOUGOU/KEDOUGOU/KEDOUGOU,1be12fc71f8a296b72cf4c0a00587f51,87344f194cc855ea59e74ac8d692efd6
700,788,IN,20210712,140234,3030.0,,e165a94e20a9ce59a78c1727efb2284f,40a4e913e3fc7ba038663f12fd010732
701,640,OUT,20220314,174806,10000.0,OUSSOUYE/OUSSOUYE/ZIGUINCHOR,6487fabadb2802ad2256190bcb39ca73,e835db4678bef86df92b8c90fdfa679f
702,889,IN,20220708,191526,90000.0,DAKAR PLATEAU/DAKAR/DAKAR,ffda7e2f2a06386399f1224fc368d856,2871d253f854de1ba940279da50ae770
703,550,OUT,20220711,202853,197000.0,,646dd1fa140540788477ae9c68fcd21e,6487fabadb2802ad2256190bcb39ca73
704,886,OUT,20220708,192834,62500.0,DAKAR PLATEAU/DAKAR/DAKAR,ffda7e2f2a06386399f1224fc368d856,203049540ea164d625d6173e668c3e13
705,488,OUT,20211104,145419,2200.0,THIAROYE/PIKINE/DAKAR,9da3a5d6c6439e4057154ab390302136,b612c12c1a2fa9091b1e890e2c0cc78b
706,147,OUT,20220130,125331,2000.0,FONGOLEMBI/KEDOUGOU/KEDOUGOU,9d70029deda008a25a95f42a88ae1574,8e505e49f25e0f4633b0e5f95ec893fa
707,146,OUT,20220130,194308,600.0,FONGOLEMBI/KEDOUGOU/KEDOUGOU,9d70029deda008a25a95f42a88ae1574,9d0c3e827df287326921834699fb7653
