,traffic_type,traffic_direction,msisdn,call_date,call_time,duree,ms_location,timestamp
255,VOIX,ENTRANT,160f404bfa2c94e4eb102b6de1acc177,20210720,75712,14.0,608-01-09030-53953,2021-07-20 07:57:12
657,VOIX,ENTRANT,4e5f3bea566b932ff2770191c6f0f5e1,20210720,145143,94.0,608-01-00712-32927,2021-07-20 14:51:43
964,SMS,ENTRANT,36f0699e8589fa1ccfee38118004607f,20210720,113302,1.0,608-01-09040-25134,2021-07-20 11:33:02
190,VOIX,ENTRANT,29fc3f73200bc714af9fc86a34b2924e,20210720,104355,22.0,608-01-09040-30113,2021-07-20 10:43:55
115,VOIX,ENTRANT,26926b8ea90f8ae1d73e0d9026541391,20210720,132418,123.0,608-01-09017-00794,2021-07-20 13:24:18
616,VOIX,ENTRANT,e62050caae4b0b6f7c5ec59115b7cab2,20210720,214717,1262.0,608-01-00712-09142,2021-07-20 21:47:17
606,VOIX,SORTANT,83814485bd0ada4a030a9b84d2aad689,20210720,160620,48.0,608-01-00712-09142,2021-07-20 16:06:20
180,SMS,ENTRANT,003367a8c8d4b4949f0b16df17ecdc37,20210720,103833,1.0,608-01-09025-00347,2021-07-20 10:38:33
301,SMS,ENTRANT,35641e6b1a74b8c7ab606bf686f49522,20210720,145851,1.0,608-01-00408-25296,2021-07-20 14:58:51
759,VOIX,SORTANT,130fd16b863214fae658345eb5d38450,20210720,110320,29.0,608-01-00408-25290,2021-07-20 11:03:20
712,VOIX,ENTRANT,956afb9bb739a74a685d6dbf3740977d,20210720,134616,5.0,608-01-02016-30525,2021-07-20 13:46:16
723,SMS,SORTANT,eaa7bbccfce8a083e4b34192eb61cd2b,20210720,214832,1.0,608-01-09001-33653,2021-07-20 21:48:32
685,VOIX,ENTRANT,83371e11e183cf4c2feb267651d0c425,20210720,230633,25.0,608-01-09031-25618,2021-07-20 23:06:33
979,SMS,ENTRANT,04ea529ff649589d4b5eeb09979af957,20210720,165220,1.0,608-01-09043-34153,2021-07-20 16:52:20
517,SMS,ENTRANT,57504154fe43dd448e1684ab049d6b3e,20210720,95737,1.0,608-01-09000-36673,2021-07-20 09:57:37
984,VOIX,SORTANT,b95412dfba941cf3885d80dde13b745c,20210720,191534,107.0,608-01-00715-09484,2021-07-20 19:15:34
45,SMS,ENTRANT,76eac1ae5db4515dc138c4cfc77fa3e6,20210720,151010,1.0,608-01-09029-54883,2021-07-20 15:10:10
909,SMS,ENTRANT,a1a5472d4494ab7bbccfada8252ff799,20210720,155318,1.0,608-01-09040-34763,2021-07-20 15:53:18
157,VOIX,SORTANT,9a5589e2d41604af98f91056408d2b91,20210720,80016,29.0,608-01-00601-24991,2021-07-20 08:00:16
851,SMS,ENTRANT,98c4cf530493b17dace66ed21f4ac460,20210720,170745,1.0,608-01-00408-25285,2021-07-20 17:07:45
171,VOIX,ENTRANT,d73109ff81f94010492413d559399ba6,20210720,182738,16.0,608-01-09000-00299,2021-07-20 18:27:38
16,VOIX,SORTANT,f36345a5eeaa51490dd0ece965d3c248,20210720,184945,2.0,608-01-09040-34801,2021-07-20 18:49:45
511,SMS,ENTRANT,349aa8fe5c821e71b13a934680fc0b46,20210720,121113,1.0,608-01-00601-24906,2021-07-20 12:11:13
48,VOIX,ENTRANT,dc2fdeaba0c1dda94eb6299d50c30258,20210720,183702,82.0,608-01-09000-36573,2021-07-20 18:37:02
971,VOIX,DIVERS,46cd3b032ca1e169ce4b5c84cda539a5,20210720,190702,3.0,608-01-00408-26806,2021-07-20 19:07:02
940,VOIX,SORTANT,ad9b61594b0cc55565e981e04586157c,20210720,162927,14.0,608-01-09012-14844,2021-07-20 16:29:27
515,VOIX,SORTANT,248d9df1e35455011d59d73a869c7d65,20210720,203335,19.0,608-01-09031-39005,2021-07-20 20:33:35
952,VOIX,ENTRANT,9e839d24d52e2a3034936d2adea013df,20210720,125351,47.0,608-01-09040-35675,2021-07-20 12:53:51
480,VOIX,ENTRANT,2c6733f0e3b477d995cdfa83982475e6,20210720,211831,24.0,608-01-00716-05153,2021-07-20 21:18:31
283,SMS,ENTRANT,529c11c667bc224d9c8cc302c43680b5,20210720,100348,1.0,608-01-09000-19151,2021-07-20 10:03:48
718,VOIX,SORTANT,1e5bea02085df08910c3ecb075d0027b,20210720,122320,78.0,608-01-09036-54403,2021-07-20 12:23:20
877,VOIX,SORTANT,5406636219d486a6d4c9cabd90b74f62,20210720,95942,64.0,608-01-09000-00461,2021-07-20 09:59:42
225,VOIX,SORTANT,ecffdb748de666645e7754881bf55fec,20210720,173442,2.0,608-01-09003-45831,2021-07-20 17:34:42
26,VOIX,SORTANT,76ad499bb7173f3ffd926c9d724fa922,20210720,83929,4.0,608-01-00408-25297,2021-07-20 08:39:29
954,VOIX,ENTRANT,28c253d7af423c3332c9e662087c6843,20210720,155617,98.0,608-01-09000-36883,2021-07-20 15:56:17
437,SMS,ENTRANT,4b54becc8cf92ca119afd2a7a3ff8595,20210720,224725,1.0,608-01-00601-24984,2021-07-20 22:47:25
951,VOIX,DIVERS,8d89d18fa73739781ed26d4ed0ccb69b,20210720,193459,11.0,608-01-09008-00219,2021-07-20 19:34:59
364,VOIX,ENTRANT,c83fde5bcc502f5bd788ba7797675ec0,20210720,203915,10.0,608-01-09000-36751,2021-07-20 20:39:15
229,VOIX,SORTANT,2e0178e03538d5c58b7afff1247c87d7,20210720,124755,62.0,608-01-09040-25123,2021-07-20 12:47:55
37,SMS,ENTRANT,b9972236e3a465728a0446a76c52fb89,20210720,183256,1.0,608-01-00601-24977,2021-07-20 18:32:56
965,VOIX,DIVERS,749a36f38d2523ba248464661e05804f,20210720,104758,12.0,608-01-09040-25092,2021-07-20 10:47:58
374,VOIX,ENTRANT,69e1f7b68f4bbce0b96040ff762b04f7,20210720,112600,30.0,608-01-09000-22844,2021-07-20 11:26:00
469,SMS,ENTRANT,4938b4c9f2a44ff730f1d0a4c594837c,20210720,165839,1.0,608-01-09031-30533,2021-07-20 16:58:39
967,VOIX,ENTRANT,f6dce0c53f19cf9d5782c51684f25597,20210720,203440,23.0,608-01-09000-00733,2021-07-20 20:34:40
850,VOIX,ENTRANT,d08b75f54d250ebccfc0b0cdc910152e,20210720,74046,116.0,608-01-00712-11421,2021-07-20 07:40:46
704,VOIX,ENTRANT,6a039f1721dd511b2187343bdbc7f184,20210720,152857,29.0,608-01-09025-44142,2021-07-20 15:28:57
841,VOIX,ENTRANT,2cab24e65f5adf5261a95b95c8e7c0ff,20210720,73654,51.0,608-01-09005-15036,2021-07-20 07:36:54
194,SMS,ENTRANT,a4d23bfacd1c5556e4187a8891532ef8,20210720,200506,1.0,608-01-09003-43884,2021-07-20 20:05:06
854,VOIX,SORTANT,ec249284cc63ab6dc30993179a960f3d,20210720,110717,302.0,608-01-09040-30372,2021-07-20 11:07:17
864,VOIX,SORTANT,b64e06a493f12e648cf79ddd89e2855e,20210720,105556,42.0,608-01-09003-43883,2021-07-20 10:55:56
503,VOIX,ENTRANT,8f3d46a58a5d5248f86c4e28cb7996c4,20210720,104339,264.0,608-01-00601-32376,2021-07-20 10:43:39
969,VOIX,ENTRANT,38269cff505d568a1692af3e7bca8cc7,20210720,205215,190.0,608-01-00601-24931,2021-07-20 20:52:15
830,VOIX,SORTANT,036a892ef9bc4695b19ece6658e6ca9c,20210720,205314,31.0,608-01-00408-25297,2021-07-20 20:53:14
579,SMS,ENTRANT,c5f0c709819965e53e0a11e17de4e8d6,20210720,170024,1.0,608-01-09000-00736,2021-07-20 17:00:24
968,VOIX,ENTRANT,3897967fee79283b1ad7963502225028,20210720,72346,33.0,608-01-09040-34763,2021-07-20 07:23:46
162,VOIX,SORTANT,da94e46569ab66d281bb4c1df77c1bb2,20210720,150404,94.0,608-01-09003-17981,2021-07-20 15:04:04
908,SMS,ENTRANT,c9a7affb7ca4364d3ab38c6994de289b,20210720,180902,1.0,608-01-09031-02181,2021-07-20 18:09:02
152,VOIX,SORTANT,a5744105b8499de240f2ce1094f8ef97,20210720,124618,12.0,608-01-09028-01223,2021-07-20 12:46:18
801,VOIX,SORTANT,0ee8496f423022168431f1740275b54b,20210720,150132,5.0,608-01-09000-19151,2021-07-20 15:01:32
993,VOIX,SORTANT,7d600ea3d887e5ed5f6197a0e812da32,20210720,163612,83.0,608-01-09020-24971,2021-07-20 16:36:12
755,VOIX,SORTANT,fbd1d43165e987c29d0fb2fc77717bcd,20210720,150245,16.0,608-01-09040-34761,2021-07-20 15:02:45
111,VOIX,SORTANT,b9d3b03596f79f728283a1a728d58e2b,20210720,141704,4.0,608-01-09036-25628,2021-07-20 14:17:04
226,VOIX,ENTRANT,2063665d85d13073c57ceb9494d5687f,20210720,152328,84.0,608-01-09012-13304,2021-07-20 15:23:28
688,SMS,ENTRANT,0f1dab9c62c0658bd6a6327f779d374f,20210720,191934,1.0,608-01-09000-00316,2021-07-20 19:19:34
103,SMS,ENTRANT,bf5c89288f563d1cf979e376101a3d2a,20210720,110938,1.0,608-01-09040-30372,2021-07-20 11:09:38
421,VOIX,SORTANT,5fde683722a0274ea57f5a5b473cfd9e,20210720,131134,2.0,608-01-09003-64473,2021-07-20 13:11:34
419,VOIX,ENTRANT,d30b0ef32d0b8aa9713f0def2e20d56c,20210720,181745,31.0,608-01-02008-24900,2021-07-20 18:17:45
750,VOIX,ENTRANT,e782893e011b8d2dc3fc3fc0e5efcaa1,20210720,171205,46.0,608-01-00408-25291,2021-07-20 17:12:05
586,SMS,ENTRANT,3e7c370fdbd52f346df2456a7e68016e,20210720,203404,1.0,608-01-09000-37003,2021-07-20 20:34:04
780,VOIX,SORTANT,a4d7aba37a96b5ce857d64493cfd34fd,20210720,94337,863.0,608-01-09040-25074,2021-07-20 09:43:37
672,VOIX,SORTANT,7190f9859c3a1dbabe814607fbfc2d14,20210720,195341,50.0,608-01-00716-31835,2021-07-20 19:53:41
119,VOIX,ENTRANT,a044dc0a9f53a62ecea9dd0cc75059ca,20210720,200910,54.0,608-01-09043-23005,2021-07-20 20:09:10
53,SMS,ENTRANT,45c2cf84f4feb0be68a6298feffd75b2,20210720,154227,1.0,608-01-00117-21495,2021-07-20 15:42:27
151,VOIX,SORTANT,b3c9e3b784b071b41c490f07984a5c95,20210720,132339,35.0,608-01-09036-25629,2021-07-20 13:23:39
403,VOIX,SORTANT,ccbe2d1be3f8e7fa0088404258b55a00,20210720,132156,90.0,608-01-00164-19476,2021-07-20 13:21:56
945,VOIX,ENTRANT,c4b0ad66981cfdfbee53260958f11440,20210720,214613,6.0,608-01-09040-24993,2021-07-20 21:46:13
207,VOIX,SORTANT,9cbe88a3a5dbacad720cb3de012a8575,20210720,133402,61.0,608-01-00712-22076,2021-07-20 13:34:02
658,SMS,ENTRANT,60472769cf50d650dc9f92f64cfb9a7d,20210720,161204,1.0,608-01-00255-29530,2021-07-20 16:12:04
843,VOIX,SORTANT,6d30507999d54714fa6e788de0feea09,20210720,102539,3.0,608-01-09000-03941,2021-07-20 10:25:39
762,SMS,SORTANT,9b5cff09e4225f41d6725ed01ac67686,20210720,124652,1.0,608-01-09031-25614,2021-07-20 12:46:52
8,SMS,ENTRANT,0c4448d39b86418a7f8a5814b7989baf,20210720,90604,1.0,608-01-00715-09672,2021-07-20 09:06:04
807,VOIX,ENTRANT,0c3773afbd38f94bf5bd05a25279ba31,20210720,113856,5.0,608-01-00710-33169,2021-07-20 11:38:56
36,VOIX,SORTANT,8ec6f84097ad82b85c46bc134c14d953,20210720,90940,149.0,608-01-00408-26806,2021-07-20 09:09:40
452,SMS,ENTRANT,d68cb9e1dc5b1be6d71c4d9a327507b7,20210720,145014,1.0,608-01-09017-45743,2021-07-20 14:50:14
651,VOIX,ENTRANT,7fa26c515cd0fffff5c05891fc16e416,20210720,144130,23.0,608-01-09009-06241,2021-07-20 14:41:30
253,VOIX,SORTANT,dce5cd0df45c125c3479dc49cd09006a,20210720,110627,76.0,608-01-09025-00245,2021-07-20 11:06:27
303,VOIX,SORTANT,6110f18bed6b2f9dcc19d07c6d2344c7,20210720,81631,101.0,608-01-09020-30391,2021-07-20 08:16:31
746,VOIX,SORTANT,dd65de2feada95bb39cac022d1f3c75d,20210720,150024,4.0,608-01-09000-36881,2021-07-20 15:00:24
571,VOIX,ENTRANT,62271b06c8a25d5772e07df049699961,20210720,141226,85.0,608-01-00715-09484,2021-07-20 14:12:26
623,VOIX,SORTANT,e6647ca2c207a5f54d3911abaf6bbe3c,20210720,121316,23.0,608-01-09003-39183,2021-07-20 12:13:16
732,SMS,ENTRANT,82f0824943d34c1fd3243ac6ed88929a,20210720,10049,1.0,608-01-09000-07244,2021-07-20 01:00:49
891,VOIX,SORTANT,9e49d499788f3ddda866656d8a96aa46,20210720,221945,14.0,"\""\""",2021-07-20 22:19:45
262,VOIX,SORTANT,e2c5d46903c87eae2106790ddf398b22,20210720,102136,412.0,608-01-00601-24847,2021-07-20 10:21:36
610,VOIX,ENTRANT,9ada5784ce676b3f9eb7fe3fc3385dc0,20210720,161120,249.0,608-01-09020-47324,2021-07-20 16:11:20
297,VOIX,ENTRANT,d98e93bfd55a993cd30a0a60a4495f11,20210720,161559,13.0,608-01-09020-30233,2021-07-20 16:15:59
414,VOIX,SORTANT,d37e60bc2846cc5983e5b4e532a064ea,20210720,175210,43.0,608-01-09027-05721,2021-07-20 17:52:10
150,VOIX,SORTANT,7b2e692881f4281ce7f1393deff7c157,20210720,160651,103.0,608-01-09003-01565,2021-07-20 16:06:51
788,VOIX,ENTRANT,171d780a0da37cbe4a342b95656ed5b7,20210720,113919,14.0,608-01-09036-15783,2021-07-20 11:39:19
640,VOIX,SORTANT,f33d97881f6a15174f40322a27b47706,20210720,92908,129.0,608-01-09031-25614,2021-07-20 09:29:08
889,VOIX,ENTRANT,0042a81802a47f3d16ba89fc463c126d,20210720,132804,161.0,608-01-00601-24979,2021-07-20 13:28:04
550,SMS,ENTRANT,7732b0d6dbdb5a4664ebf9470573231b,20210720,140507,1.0,608-01-09031-25619,2021-07-20 14:05:07
886,VOIX,SORTANT,54bb2c1dbdd67c6c98d3a6bbf8623ee1,20210720,131500,56.0,608-01-09043-34122,2021-07-20 13:15:00
488,VOIX,ENTRANT,9b190e987b77a963174934f5cdabd6d1,20210720,230310,31.0,608-01-09000-36573,2021-07-20 23:03:10
147,SMS,ENTRANT,a4b181866c1d524c22dbbc9c647f6d22,20210720,103452,1.0,608-01-00601-24947,2021-07-20 10:34:52
146,VOIX,SORTANT,28fe2ba9aeca8b01879f757a4332f331,20210720,112827,71.0,608-01-09000-03944,2021-07-20 11:28:27
720,VOIX,ENTRANT,03d4c8ae7149f639a622c5c4398f0bf1,20210720,141626,46.0,608-01-02013-29109,2021-07-20 14:16:26
931,VOIX,ENTRANT,bff914c7bf4cf6ce1b0f6fefac13530d,20210720,162850,10.0,608-01-09040-43313,2021-07-20 16:28:50
739,VOIX,SORTANT,856eff0cdf8abd23c738f7f085913b69,20210720,135556,4.0,"\""\""",2021-07-20 13:55:56
659,VOIX,SORTANT,b58b587be09e5c1963bf4deba19597cc,20210720,124510,57.0,608-01-09000-00437,2021-07-20 12:45:10
348,VOIX,SORTANT,8194bc450a377ffa93029de8a552031f,20210720,221501,32.0,608-01-09032-18221,2021-07-20 22:15:01
463,VOIX,ENTRANT,b43e13f0b3db23cd172946cd96fd6bf0,20210720,12042,15.0,608-01-09040-25013,2021-07-20 01:20:42
325,VOIX,ENTRANT,ff8b2ba1a41f1757d830a8eacc4167d2,20210720,103047,146.0,608-01-09000-03941,2021-07-20 10:30:47
186,SMS,ENTRANT,7e986304513b5aefb29f7132ff30ac71,20210720,123657,1.0,608-01-09020-34653,2021-07-20 12:36:57
123,SMS,ENTRANT,1b3f91ad66171deb9cd52abae4c0ab16,20210720,154236,1.0,608-01-09036-28481,2021-07-20 15:42:36
853,VOIX,ENTRANT,171877c06f5354d5aaa023063d73dfc7,20210720,205117,20.0,608-01-09020-30233,2021-07-20 20:51:17
608,VOIX,SORTANT,6985c809df78f7447c9113de14d0cbe5,20210720,181744,1.0,608-01-00715-09484,2021-07-20 18:17:44
143,VOIX,DIVERS,8aa3ae79239da3efacdd0f22d3131abe,20210720,223619,20.0,"\""\""",2021-07-20 22:36:19
958,VOIX,SORTANT,2dcb4e470b2349ef63b9309c39b5e157,20210720,82214,55.0,608-01-09036-41207,2021-07-20 08:22:14
197,SMS,ENTRANT,bbbfb0e94a72b3ee010d81562a59d519,20210720,171340,1.0,608-01-09036-25629,2021-07-20 17:13:40
609,SMS,ENTRANT,e68802243d2d32d71ab101dd02395b1e,20210720,201153,1.0,608-01-00604-30269,2021-07-20 20:11:53
279,VOIX,SORTANT,c3e9b5593c0715ff1918ebd8146bb98f,20210720,65538,20.0,608-01-09043-06940,2021-07-20 06:55:38
293,SMS,ENTRANT,101722568b444f2757ba8b95e258f37c,20210720,91556,1.0,608-01-09000-00733,2021-07-20 09:15:56
400,SMS,ENTRANT,5749f0ed077576e40a4076ee0e9db338,20210720,172354,1.0,608-01-09013-14053,2021-07-20 17:23:54
122,VOIX,ENTRANT,fb124e532a7afe04decd5a5aa9086c70,20210720,131923,60.0,608-01-00408-25290,2021-07-20 13:19:23
183,VOIX,ENTRANT,ac73f36f9de1efd496c0eb1db8596120,20210720,180306,11.0,608-01-09000-00107,2021-07-20 18:03:06
202,VOIX,ENTRANT,124d89ba2d8f6017f76f0c31995c741a,20210720,200910,55.0,608-01-09030-01595,2021-07-20 20:09:10
438,VOIX,ENTRANT,3fe0706e08717b8696971c775cabc2d9,20210720,115414,79.0,608-01-09013-46832,2021-07-20 11:54:14
246,SMS,ENTRANT,0cebcc56350026cd6e3fb26d8a3fdc43,20210720,121626,1.0,608-01-00408-24389,2021-07-20 12:16:26
415,VOIX,SORTANT,be9be235048587e0b69f954519f60591,20210720,112309,26.0,608-01-09020-34651,2021-07-20 11:23:09
932,VOIX,ENTRANT,6d6422c1792cda65b73dec92a31a85c5,20210720,211929,61.0,608-01-00715-09549,2021-07-20 21:19:29
765,VOIX,SORTANT,fb0b0f4773139d0d6a87cb35733011d4,20210720,171358,101.0,608-01-09025-18842,2021-07-20 17:13:58
906,SMS,ENTRANT,91f97e82209a12ab3f437e986ab306c0,20210720,193743,1.0,608-01-09031-25619,2021-07-20 19:37:43
835,SMS,ENTRANT,72a1a37779b747a1bbb63ae0c9979be0,20210720,100618,1.0,608-01-09029-16209,2021-07-20 10:06:18
887,VOIX,SORTANT,b95c827ae1e2110487b30e2a7c794bbb,20210720,202107,91.0,608-01-09003-01569,2021-07-20 20:21:07
129,SMS,ENTRANT,632e8daa000cf64bed4b914cf0acbac1,20210720,210052,1.0,608-01-00712-32681,2021-07-20 21:00:52
637,VOIX,SORTANT,6a87aafbadbb16df55fd146d5bbc589f,20210720,122713,55.0,608-01-00712-22073,2021-07-20 12:27:13
402,VOIX,ENTRANT,55c4ee7d257145051a894632799d530f,20210720,160810,92.0,608-01-09003-33152,2021-07-20 16:08:10
784,SMS,ENTRANT,6bda6363d5b61681f7a3750ddf64c23e,20210720,91730,1.0,608-01-00601-24943,2021-07-20 09:17:30
770,VOIX,DIVERS,6e7dce22fb830859a11281f85c4cffd3,20210720,173441,1.0,"\""\""",2021-07-20 17:34:41
735,VOIX,ENTRANT,64ea66f15fb4615e38ad54990fbe2be6,20210720,165558,7.0,608-01-09000-07242,2021-07-20 16:55:58
913,VOIX,ENTRANT,151d7320b3f79b4eb77f684de51fbcf4,20210720,95101,33.0,608-01-09040-30373,2021-07-20 09:51:01
219,VOIX,DIVERS,aecaea6eb856b59c70f2a8770cd4c543,20210720,94336,4.0,608-01-00712-04909,2021-07-20 09:43:36
641,VOIX,SORTANT,5059f91b1e9d253ccef1154346d4571b,20210720,100839,16.0,608-01-00408-25443,2021-07-20 10:08:39
915,VOIX,SORTANT,6826f786f255779a34e0020d9873fec4,20210720,175619,6.0,608-01-00408-25432,2021-07-20 17:56:19
752,VOIX,SORTANT,27de69fc5afcd0aae529c35a95218506,20210720,104619,183.0,608-01-09003-33152,2021-07-20 10:46:19
806,VOIX,SORTANT,9f499eb864afa2089482c14a72177007,20210720,115119,1.0,608-01-09000-07246,2021-07-20 11:51:19
919,VOIX,SORTANT,0e85bdffa2c1b06e5cbf1b8b4c50a0e0,20210720,34407,76.0,608-01-09020-24841,2021-07-20 03:44:07
624,VOIX,ENTRANT,af1f13f1fe4fa2a6704d5cdf847d4c54,20210720,104520,28.0,608-01-09016-56512,2021-07-20 10:45:20
874,VOIX,ENTRANT,e5c201427198898e08a2415224ef384b,20210720,161541,254.0,608-01-02008-24918,2021-07-20 16:15:41
760,VOIX,DIVERS,6110170c6fe8d6c6c531a1c165d6f574,20210720,70050,2.0,608-01-09040-25089,2021-07-20 07:00:50
386,SMS,ENTRANT,8a8432a99f271e50046c62b6cd6f9e42,20210720,155343,1.0,608-01-09020-25893,2021-07-20 15:53:43
972,VOIX,SORTANT,64b60827d2d7b460505db9879a652dc3,20210720,133903,83.0,608-01-09040-25023,2021-07-20 13:39:03
509,VOIX,SORTANT,8ae7168d84a9e31c08f8824bf36710ad,20210720,122614,18.0,608-01-09010-02093,2021-07-20 12:26:14
267,VOIX,ENTRANT,6a039f1721dd511b2187343bdbc7f184,20210720,100444,13.0,608-01-09000-00732,2021-07-20 10:04:44
819,VOIX,ENTRANT,bdd71f9b5166ecb62fb2fe9033b832b5,20210720,162931,104.0,608-01-00712-11421,2021-07-20 16:29:31
441,VOIX,SORTANT,e1316874fd9ff1ca1a3bbe2050e20bce,20210720,171848,182.0,608-01-09000-00315,2021-07-20 17:18:48
496,VOIX,SORTANT,2a31f1e4c047874645d7de800e56b162,20210720,210218,42.0,608-01-09040-30211,2021-07-20 21:02:18
112,VOIX,SORTANT,1ceab8db51eb1b45367fc5a527b2d3b4,20210720,130550,5.0,608-01-09036-25627,2021-07-20 13:05:50
691,VOIX,SORTANT,bfb66292c8ec238906638ebb0d2a6c31,20210720,142817,28.0,608-01-00408-25297,2021-07-20 14:28:17
232,VOIX,SORTANT,2c1e81c6d3f20049398d7f7ba6ed711e,20210720,111314,9.0,608-01-00408-25291,2021-07-20 11:13:14
869,VOIX,SORTANT,9225e35b1cb85a1e1806d2f0381dd509,20210720,215858,6.0,608-01-09031-03225,2021-07-20 21:58:58
607,SMS,ENTRANT,fc303c1a3e47512b3373e768cad73fea,20210720,105020,1.0,608-01-00117-21859,2021-07-20 10:50:20
671,VOIX,ENTRANT,7133431e5571fa4ac066d4779daa426c,20210720,222414,26.0,608-01-00715-27201,2021-07-20 22:24:14
373,VOIX,SORTANT,e8ad30e9a4e0a98068c877771fcb27fe,20210720,151111,20.0,608-01-09040-25089,2021-07-20 15:11:11
981,VOIX,SORTANT,5d73934e398bd6aa62dd8d85b85cd608,20210720,173529,88.0,608-01-09040-30331,2021-07-20 17:35:29
842,VOIX,ENTRANT,2cab24e65f5adf5261a95b95c8e7c0ff,20210720,151949,15.0,608-01-09005-15036,2021-07-20 15:19:49
233,SMS,ENTRANT,cb807adae9ec8c9bee474af69ad10459,20210720,103314,1.0,608-01-09036-17035,2021-07-20 10:33:14
785,SMS,ENTRANT,07e25912eb4774b463912c0901874722,20210720,93234,1.0,608-01-09000-00734,2021-07-20 09:32:34
676,SMS,ENTRANT,c672a2c43dde2a9197dce740ea8cbd2d,20210720,93630,1.0,608-01-09040-34532,2021-07-20 09:36:30
317,SMS,ENTRANT,f7f4ac8218a9c99292d1451259ba2e55,20210720,81842,1.0,608-01-09031-25612,2021-07-20 08:18:42
648,SMS,ENTRANT,22d604e769052b2f895662ce1a739f3c,20210720,171347,1.0,608-01-09036-41204,2021-07-20 17:13:47
410,SMS,ENTRANT,878ae956bd29524913414bb82470990f,20210720,142408,1.0,608-01-09004-13615,2021-07-20 14:24:08
898,VOIX,DIVERS,fda3501d10c0631ac11f3581b46ecdab,20210720,151439,3.0,608-01-09016-02768,2021-07-20 15:14:39
709,VOIX,ENTRANT,1761ca65f429634100d6d642e1dde9ac,20210720,223609,32.0,608-01-09020-24841,2021-07-20 22:36:09
358,SMS,ENTRANT,21daade51864fb273739461a2967a72c,20210720,174819,1.0,608-01-09000-19022,2021-07-20 17:48:19
258,VOIX,ENTRANT,57d45df35514c49281de20117f7d1fee,20210720,101713,83.0,608-01-00117-21936,2021-07-20 10:17:13
744,VOIX,SORTANT,6ba4fbb5171d6d667145e739ac62349e,20210720,222202,89.0,608-01-09007-23555,2021-07-20 22:22:02
627,VOIX,SORTANT,4b7b97b757766c2721e4f1b5c211e682,20210720,105123,204.0,608-01-00715-09483,2021-07-20 10:51:23
632,SMS,ENTRANT,2dbeb7365def4f989edc8a406502e438,20210720,102655,1.0,608-01-00712-04911,2021-07-20 10:26:55
282,SMS,ENTRANT,b3af3182630eda7479d93b7faab4b400,20210720,181245,1.0,608-01-09020-24844,2021-07-20 18:12:45
376,VOIX,ENTRANT,82c04bb70478596241e930fbbade739a,20210720,113048,2.0,608-01-09000-03942,2021-07-20 11:30:48
384,VOIX,ENTRANT,bb6a0a159f826689f589986007139db0,20210720,154433,100.0,608-01-09025-35611,2021-07-20 15:44:33
224,VOIX,ENTRANT,a5ce0e8e6ffd59f71173fd4f182e2a78,20210720,171048,14.0,608-01-09003-43891,2021-07-20 17:10:48
953,VOIX,SORTANT,b9a453ca342598b9639c0f90a34697d7,20210720,93644,35.0,608-01-09000-18851,2021-07-20 09:36:44
814,VOIX,ENTRANT,a5f9d646ac05ddec42c14d8b1b20cde5,20210720,184819,242.0,608-01-09000-03943,2021-07-20 18:48:19
472,VOIX,SORTANT,d3f592ae98a4966f81076e2eeb844cb7,20210720,100712,92.0,608-01-00411-31786,2021-07-20 10:07:12
347,SMS,ENTRANT,d577f4d2e4fbf1a4bf263fcccb6d1378,20210720,165341,1.0,608-01-09020-34652,2021-07-20 16:53:41
505,VOIX,ENTRANT,525945f360bed7a95553a2ded236c80c,20210720,142517,85.0,608-01-00601-25008,2021-07-20 14:25:17
639,VOIX,ENTRANT,5df318811617671804541403b4905cb3,20210720,101336,12.0,608-01-09036-17038,2021-07-20 10:13:36
987,VOIX,DIVERS,d52bd9abc467bf344ef779356cf8d435,20210720,222701,1.0,"\""\""",2021-07-20 22:27:01
928,VOIX,SORTANT,e5e247dde2ef027a58639513fd2579e0,20210720,85336,4.0,608-01-09000-36553,2021-07-20 08:53:36
905,SMS,ENTRANT,eeaa7b684048066820ffbb0faa0b2906,20210720,212641,1.0,608-01-09040-25073,2021-07-20 21:26:41
619,SMS,ENTRANT,c2f9d15dfdfe86570e3c56ab69116459,20210720,231355,1.0,608-01-09040-34533,2021-07-20 23:13:55
855,VOIX,ENTRANT,01bc8d765d1b1749f1a989e8599e7335,20210720,114544,18.0,608-01-09040-25083,2021-07-20 11:45:44
803,SMS,ENTRANT,0cfe994680f7ff9db9ab5006efef1d9e,20210720,114041,1.0,608-01-09025-19272,2021-07-20 11:40:41
645,VOIX,ENTRANT,8e505e49f25e0f4633b0e5f95ec893fa,20210720,172606,11.0,608-01-09036-28483,2021-07-20 17:26:06
846,VOIX,ENTRANT,0aeeee9a1c8f5e6ee85a897670c8a439,20210720,193005,112.0,608-01-09000-00737,2021-07-20 19:30:05
556,VOIX,SORTANT,a2bc45a4cbb4f60ebc658be578797cb6,20210720,181138,65.0,608-01-00710-06336,2021-07-20 18:11:38
957,VOIX,ENTRANT,41a4e14e26e21fb7f57ccdbfd08c0358,20210720,110955,176.0,608-01-00601-24907,2021-07-20 11:09:55
577,VOIX,ENTRANT,8493ad56d9002f71bb593c4aa22d58c8,20210720,125826,56.0,608-01-09025-61058,2021-07-20 12:58:26
795,SMS,ENTRANT,2fb72983e34b6fe392ea4b37dbcf8cf1,20210720,154011,1.0,608-01-00712-22075,2021-07-20 15:40:11
