,volume,msisdn,ms_location,call_date,call_time,timestamp
807,0.0,68e403824ac38813db064abc47cdd345,608-01-00347-00011,20211118,194933,2021-11-18 19:49:33
36,0.0,961f9a038a5ae1ce652dbe4de0e74d8a,608-01-00981-00000,20211118,235152,2021-11-18 23:51:52
452,0.0,e2f714f03287acada11066bf21b5076d,608-01-00715-09671,20211118,212224,2021-11-18 21:22:24
651,0.0,0e55e4acd31a53063715ac1a62f2f37e,608-01-00701-00002,20211118,114927,2021-11-18 11:49:27
253,0.0,091d6de9799a4436022258395c41b446,608-01-09000-00256,20211118,105027,2021-11-18 10:50:27
303,5.511078834533691,19e720c45187ed7fa64c20f4e001193f,608-01-09036-30541,20211118,192625,2021-11-18 19:26:25
746,0.0,0094e5025a8051fb64a0b916330e402a,608-01-00983-00004,20211118,105922,2021-11-18 10:59:22
571,0.5052471160888672,f22bc30b38713243301ce551f62c1ad4,608-01-00551-00012,20211118,221508,2021-11-18 22:15:08
623,0.019850730895996,9d7d87a6b437503b53b7fdc4facbb3b5,608-01-00043-00012,20211118,45329,2021-11-18 04:53:29
732,5.847362518310547,380ef8ac70e15fcb85198e0e5cca2426,608-01-03119-00005,20211118,131757,2021-11-18 13:17:57
891,0.0,c06b129441ab77b414fcbd51bbbed8e1,608-01-00985-00000,20211118,124902,2021-11-18 12:49:02
262,0.0,fc091e1e11285c903febbcb8680f3769,608-01-00466-00002,20211118,120446,2021-11-18 12:04:46
610,1.497549057006836,059b30c90e3c641f559fc2fd63dd4a49,608-01-00062-00001,20211118,100033,2021-11-18 10:00:33
297,0.009068489074707,ae619bf8663a5debacff54530bd961e7,608-01-09040-34673,20211118,82921,2021-11-18 08:29:21
414,0.4161014556884765,da1fa16c81f73997c6f0a1d05cf831b2,608-01-09028-46995,20211118,214311,2021-11-18 21:43:11
150,0.0,8f3eddfba1620a58c4bec1bd35903a44,608-01-00752-00001,20211118,35810,2021-11-18 03:58:10
788,0.0,a3934bc0c0c1f7460e8011acfe063387,608-01-03305-00001,20211118,63536,2021-11-18 06:35:36
640,64.64276313781738,218ba4acb68a1a36ef6823de8d3b2e69,608-01-00701-00001,20211118,110123,2021-11-18 11:01:23
889,11.465249061584473,a5744105b8499de240f2ce1094f8ef97,608-01-09028-45693,20211118,151341,2021-11-18 15:13:41
550,0.0042762756347656,08b4b4557b6ad1940dff897996e6117d,608-01-00712-13150,20211118,105923,2021-11-18 10:59:23
886,0.0050268173217773,7d600ea3d887e5ed5f6197a0e812da32,608-01-00757-00005,20211118,202246,2021-11-18 20:22:46
488,18.903470993041992,a01d7bef276c24ffe0f0d43bfa336e11,608-01-00122-00010,20211118,150949,2021-11-18 15:09:49
147,61.9480504989624,c8840ed35de8d220d4f2bd98543b35f7,608-01-00300-00004,20211118,203809,2021-11-18 20:38:09
146,0.0,3f89e9b082ccad8ebe611e731fd40629,608-01-09040-24951,20211118,182157,2021-11-18 18:21:57
720,0.0,b984b11c76b23b53a0941c7b1221d886,608-01-00659-00005,20211118,123119,2021-11-18 12:31:19
931,0.0,d86da046283165b23193bad59f948a3c,608-01-00715-26078,20211118,160054,2021-11-18 16:00:54
739,0.3520011901855469,0836845ddcd6bed4071e63d6c415cf4b,608-01-01208-00002,20211118,83440,2021-11-18 08:34:40
659,0.0,cc95fdb174beb3a2b44e9c026d795f35,608-01-03471-00006,20211118,194712,2021-11-18 19:47:12
348,0.45233154296875,a481ec14f5895edc483d5e613aeb7a25,608-01-00226-33159,20211118,200818,2021-11-18 20:08:18
463,0.0001487731933593,403f9415083a905cc6b4362c50f9f18f,608-01-00715-09672,20211118,70717,2021-11-18 07:07:17
325,0.4078083038330078,8c7343b8f026f15996302cdf3afbaf7f,608-01-09029-02210,20211118,121057,2021-11-18 12:10:57
186,0.0,dd93729bee85d00314467c8bad121f04,608-01-00715-09672,20211118,102509,2021-11-18 10:25:09
123,0.0,9c250c74b99a3d3c62d872a9645aa3ab,608-01-00985-00003,20211118,212100,2021-11-18 21:21:00
853,0.0001792907714843,7ec1adf03fedf4081016b940a31e0c6c,608-01-00659-00004,20211118,181044,2021-11-18 18:10:44
608,0.516606330871582,1adff5404091e01bd63dc6387a106b0f,608-01-00466-00001,20211118,190648,2021-11-18 19:06:48
143,0.0,143972aa703a40034a98b1fb98f6571a,608-01-02902-00002,20211118,212705,2021-11-18 21:27:05
958,6.784603118896484,aecb820c2b45c2b9ae2e437bcd273692,608-01-00083-00010,20211118,194829,2021-11-18 19:48:29
197,2.0814781188964844,5cd2676c8fe31fb908b62b6b13ca88f7,608-01-09040-25022,20211118,15218,2021-11-18 01:52:18
609,5.099147796630859,f1a2a16a9ec67a61e7bf54a16a164878,608-01-00461-00003,20211118,120431,2021-11-18 12:04:31
279,0.0,a3934bc0c0c1f7460e8011acfe063387,608-01-03305-00001,20211118,183629,2021-11-18 18:36:29
293,6.042490005493164,ab35b3fffd59050c6f22955049371579,608-01-03611-00004,20211118,125938,2021-11-18 12:59:38
400,0.2255916595458984,d53061e16f877f6b4c3b74b57fb1037d,608-01-01196-00012,20211118,163819,2021-11-18 16:38:19
122,0.0,a9bdf12ff57e126d2564505aa33e60db,608-01-02029-00002,20211118,234320,2021-11-18 23:43:20
183,10.670654296875,42560d8fc9fd64df808e0ce45c49aaa7,608-01-00659-00003,20211118,210757,2021-11-18 21:07:57
202,0.0,fdf68efbda44e1d09766218ff584b59b,608-01-00047-00011,20211118,31956,2021-11-18 03:19:56
438,20.546242713928223,f778e75e33b4f83fc60dbfa9df8746ed,608-01-09020-25955,20211118,162636,2021-11-18 16:26:36
246,0.0,d2efa6faeaa323fff1c527416f6c0670,608-01-00045-00000,20211118,153602,2021-11-18 15:36:02
415,0.0,a628f3cb10f6e948f3293aac12581295,608-01-02958-00003,20211118,4544,
932,0.0078277587890625,125561f2ed74c99bb5f39fc4b4ceaa31,608-01-19386-00006,20211118,223441,2021-11-18 22:34:41
765,0.0,5a2f1257a44830ad23abc58052ef133b,608-01-00023-00000,20211118,144907,2021-11-18 14:49:07
906,0.0535249710083007,2b0b63369aa45fa3f7a482f1cd7c1741,608-01-09025-39222,20211118,110456,2021-11-18 11:04:56
835,41.08392429351807,f69be3f225d0a35a9f2cf717e94689c6,608-01-09003-33152,20211118,234525,2021-11-18 23:45:25
887,0.205327033996582,22cbbe0e01c1c98a8702363d3aa4d228,608-01-02253-00001,20211118,123201,2021-11-18 12:32:01
129,0.0,e364c8dd052e24eefa44a17805c47c0e,608-01-01405-00011,20211118,175329,2021-11-18 17:53:29
637,0.907672882080078,c21b6357a61ed968bf75448433ad2348,608-01-09036-21908,20211118,44016,2021-11-18 04:40:16
402,0.1068983078002929,51ab5fbccb2583ffe41ee4721f1c6cd1,608-01-09040-30363,20211118,91018,2021-11-18 09:10:18
784,34.25943946838379,bc4501e0bd99729fce04b51843d77876,608-01-00459-00002,20211118,114902,2021-11-18 11:49:02
770,12.69956398010254,4c00187b4b3992af9bd02a922542d760,608-01-09000-00313,20211118,154126,2021-11-18 15:41:26
735,155.3310375213623,0948ccfde2c7043cc2dc5facaac7e1a2,608-01-09031-00750,20211118,152936,2021-11-18 15:29:36
913,0.2750387191772461,637cdaa5ce891134d11cfe9e2583a9e2,608-01-09036-25616,20211118,144115,2021-11-18 14:41:15
219,1.4082527160644531,0515b2f72f9a4eea00ec821cc97a157d,608-01-00467-00000,20211118,112900,2021-11-18 11:29:00
641,0.1063976287841796,d8e07775ca89f3bf65ae2ab8af59750a,608-01-09036-41204,20211118,131708,2021-11-18 13:17:08
915,0.0,17d5007f673ed32bfdb9b67fe6e6a18d,608-01-00712-05681,20211118,161524,2021-11-18 16:15:24
752,0.0,25b385c36a381e30db471ad1216c3f8b,608-01-00658-00005,20211118,163621,2021-11-18 16:36:21
806,0.0074748992919921,fe879e7aca755972986b6447f3940ebd,608-01-09043-33961,20211118,193408,2021-11-18 19:34:08
919,0.0,a3934bc0c0c1f7460e8011acfe063387,608-01-03305-00001,20211118,82259,2021-11-18 08:22:59
624,8.567127227783203,059ba6a03e22508cda550f9d1e556b28,608-01-00981-00003,20211118,82844,2021-11-18 08:28:44
874,0.0,a1057a610471f9691264b1d7aa400e5e,608-01-09025-07447,20211118,232423,2021-11-18 23:24:23
760,1.627105712890625,8f84972fc2c22ebad18b647ac20dcfe3,608-01-02875-00012,20211118,124643,2021-11-18 12:46:43
386,0.0,e3bccb3a371aa6eca62da01270b7b679,608-01-00533-00005,20211118,93723,2021-11-18 09:37:23
972,0.0,fb80446d57c54e59e17f01dba12b425e,608-01-09000-19153,20211118,110932,2021-11-18 11:09:32
509,0.0217103958129882,a1cd952f5c54610867ce508bf1025f39,608-01-00469-00002,20211118,84316,2021-11-18 08:43:16
267,0.0984344482421875,3551b61973f170a7fb72ea1d4b82b4a1,608-01-01168-00012,20211118,165619,2021-11-18 16:56:19
819,0.0,6b755bf2a91c6451678d1a1fa3b82229,608-01-09030-03071,20211118,104304,2021-11-18 10:43:04
441,0.0,32c36c2f61e08cd4acce9dadca859ff7,608-01-01157-00004,20211118,21430,2021-11-18 02:14:30
496,0.0,854824723631273e8e09d7b369fa5a36,608-01-09025-07447,20211118,224651,2021-11-18 22:46:51
112,0.0,fe310d308399704f5f54a160f5e1fd7a,608-01-09030-35375,20211118,205756,2021-11-18 20:57:56
691,0.0001678466796875,de1acb9b21cd038199c9b0f5c84fdd57,608-01-00715-09484,20211118,223947,2021-11-18 22:39:47
232,0.0,60b862973490ebb7ea9f2f4e3fbe2003,608-01-00056-00010,20211118,84432,2021-11-18 08:44:32
869,0.3282947540283203,c4c2b51bc5ab1aa8c8452b7177c4c94e,608-01-00106-00001,20211118,145844,2021-11-18 14:58:44
607,0.2674942016601562,1adff5404091e01bd63dc6387a106b0f,608-01-13671-00001,20211118,125549,2021-11-18 12:55:49
671,0.0,7a398920abe5eabf23fdf140da5795e1,608-01-01208-00008,20211118,124515,2021-11-18 12:45:15
373,0.0387916564941406,ad9b61594b0cc55565e981e04586157c,608-01-09012-14844,20211118,144610,2021-11-18 14:46:10
981,0.0,4a5c0d2764196c7fb3fc9e87a89938ba,608-01-02935-00005,20211118,141248,2021-11-18 14:12:48
842,1.452802658081055,4269115b9317bb05df256226622641fa,608-01-00983-00001,20211118,114947,2021-11-18 11:49:47
233,7.550209999084473,c64c3926c2c353959d2f42db579c5bc8,608-01-00357-00010,20211118,174717,2021-11-18 17:47:17
785,0.0,35d93d84e12878813887fea64dd55b5b,608-01-00062-00010,20211118,191323,2021-11-18 19:13:23
676,27.759366989135746,98dc73902440c773bd57223f13d38875,608-01-30062-00001,20211118,101051,2021-11-18 10:10:51
317,0.0063972473144531,8bd7ad94985b14bd59597d9ed272e834,608-01-09000-03948,20211118,162933,2021-11-18 16:29:33
648,0.0,f3145d880af03b6a9178c4e780f4593d,608-01-00659-00004,20211118,101906,2021-11-18 10:19:06
410,8.625536918640137,3ab1111b1a763d6b6c2207cb1b251981,608-01-00659-00001,20211118,131013,2021-11-18 13:10:13
898,4.720800399780273,c9cdd3704d0788308d2599b3d457b2e8,608-01-01208-00008,20211118,172020,2021-11-18 17:20:20
709,1.8273191452026367,748d98b157ffa27dc5ef5cc08993048b,608-01-02966-00010,20211118,170916,2021-11-18 17:09:16
358,1.2596397399902344,1adff5404091e01bd63dc6387a106b0f,608-01-00466-00001,20211118,160130,2021-11-18 16:01:30
258,0.0,c21f368021f8ee2783df21df00cb377b,608-01-00609-00001,20211118,111648,2021-11-18 11:16:48
744,0.2111396789550781,9b5cff09e4225f41d6725ed01ac67686,608-01-00701-00000,20211118,81712,2021-11-18 08:17:12
627,0.0930452346801757,9ed2602a4c7c9f94c08b57b8af2b827b,608-01-00658-00002,20211118,174425,2021-11-18 17:44:25
632,2.452054977416992,a4d7aba37a96b5ce857d64493cfd34fd,608-01-09040-25071,20211118,142545,2021-11-18 14:25:45
282,5.996192932128906,c78e461ef5901836b913bfff53825b6c,608-01-03244-00001,20211118,151236,2021-11-18 15:12:36
376,0.0,ba8618ef1317ee627354e7c77b78b435,608-01-03477-00003,20211118,94135,2021-11-18 09:41:35
384,2.342484474182129,93ff5dcd6d02fe809d3f6afddec040ec,608-01-09036-30532,20211118,154222,2021-11-18 15:42:22
224,0.2296705245971679,ebc2dfdf67bd18f4f3db4f3005af1495,608-01-00461-00001,20211118,74721,2021-11-18 07:47:21
953,19.50675773620605,121b9025c71ba8670c60f16b4593a98c,608-01-00056-00002,20211118,102541,2021-11-18 10:25:41
814,0.0003204345703125,5a1deaf8638649d79d4c6a94cc028078,608-01-00407-30726,20211118,44302,2021-11-18 04:43:02
472,0.8914613723754883,960795fbabc20336261df159e67ceb73,608-01-09010-56243,20211118,125558,2021-11-18 12:55:58
347,0.0001487731933593,97e15d8b211ce9420b3369c40c1cbd87,608-01-00715-09550,20211118,73105,2021-11-18 07:31:05
505,0.7970447540283203,cf227b8ac9af52c32549c1de564b7028,608-01-01194-00010,20211118,201636,2021-11-18 20:16:36
639,0.2315349578857422,39477d914b9cbd50e29710bb9fce5f50,608-01-09017-32132,20211118,121415,2021-11-18 12:14:15
987,0.0006017684936523,22443a755d2925b6e144800e1c171148,608-01-09003-01562,20211118,233656,2021-11-18 23:36:56
928,7.344356536865234,24151598920554dea395bcf499bc243f,608-01-09036-28483,20211118,193915,2021-11-18 19:39:15
905,5.019586563110352,7084baae2d112e089bf461d53dd227ad,608-01-30081-00002,20211118,61606,2021-11-18 06:16:06
619,2.1412124633789062,9fc3f6aefcbe6de5de66fd766c824671,608-01-09010-33142,20211118,182815,2021-11-18 18:28:15
855,0.5346574783325195,9e839d24d52e2a3034936d2adea013df,608-01-00675-00002,20211118,184243,2021-11-18 18:42:43
803,5.816608428955078,87b3e009a0c4a96221035160548dad06,608-01-01069-00002,20211118,14242,2021-11-18 01:42:42
645,47.39765453338623,1b64f6b03b8741e2da526475320005ec,608-01-00053-00002,20211118,155716,2021-11-18 15:57:16
846,0.0,4092537754061fc285cb597fadc2620b,608-01-00658-00002,20211118,205359,2021-11-18 20:53:59
556,0.0001487731933593,d86da046283165b23193bad59f948a3c,608-01-00715-07689,20211118,173304,2021-11-18 17:33:04
957,0.192575454711914,5749f0ed077576e40a4076ee0e9db338,608-01-09040-24999,20211118,214107,2021-11-18 21:41:07
577,1.7244749069213867,eab893d918dcb7bc65c076a515fe9dde,608-01-09036-17033,20211118,193641,2021-11-18 19:36:41
795,0.0,7af78d847c18e55e1bb460cbea951a57,608-01-02936-00004,20211118,162046,2021-11-18 16:20:46
85,0.0,8805bc695768aca7accca3d29a27da2e,608-01-01092-00005,20211118,200024,2021-11-18 20:00:24
242,0.0150375366210937,b561e0e3e83121b023ffcbd721215f11,608-01-00410-00010,20211118,81001,2021-11-18 08:10:01
698,0.7996177673339844,56864d9829bae9678a741815f91d648b,608-01-02296-00003,20211118,202754,2021-11-18 20:27:54
159,0.0001888275146484,9a9f298a56b97f3f8c8df43a02b51758,608-01-17505-00001,20211118,173048,2021-11-18 17:30:48
524,0.0,836e372bc9e22e617121dbc656501ab1,608-01-00983-00001,20211118,111008,2021-11-18 11:10:08
35,0.0,d9e2d71aa99c3867b25d1d204e2435fd,608-01-01253-00001,20211118,160710,2021-11-18 16:07:10
540,0.0,cf65a9c5afb1608e732f6211277ca7f0,608-01-00659-00004,20211118,13858,2021-11-18 01:38:58
170,51.8247013092041,63b8b43df127a397d8866fc9b82644f3,608-01-00659-00003,20211118,171714,2021-11-18 17:17:14
654,1.3626823425292969,33596a1c247c81ce678ee4caee698bbb,608-01-09000-07246,20211118,100000,2021-11-18 10:00:00
890,18.62166976928711,71c0c1e3debcd452259c3e68fb05a390,608-01-09030-53951,20211118,73630,2021-11-18 07:36:30
857,0.7535171508789062,38fcc7ebd5b746b83e5e5e7fb0f5589c,608-01-02927-00005,20211118,140142,2021-11-18 14:01:42
847,0.0019159317016601,957d00e1c882c14fc2b517f7e60016f6,608-01-00658-00002,20211118,150329,2021-11-18 15:03:29
944,5.4036149978637695,ac9dd34467373ca21d712aa4e01e435c,608-01-01160-00012,20211118,172315,2021-11-18 17:23:15
733,1.4683942794799805,81cfee2f5c08d199bb491a7dfa566ed2,608-01-01037-00004,20211118,115407,2021-11-18 11:54:07
95,0.0109539031982421,4804b2a3a4ebc542a5c11c5387f69710,608-01-00981-00002,20211118,93606,2021-11-18 09:36:06
563,3.2869882583618164,9e138c9b75dfb1144d413a25b5e8c18d,608-01-09025-61054,20211118,110657,2021-11-18 11:06:57
240,0.9182043075561525,30e2a7e61cd11a68942d2ddd11a0f283,608-01-09025-00768,20211118,200615,2021-11-18 20:06:15
742,43.21264743804932,aed003de8361c1dc38a9c3c09d1bce0d,608-01-00983-00010,20211118,214710,2021-11-18 21:47:10
574,0.0066814422607421,a2d00e5b6be4161774768ea38be8d2c8,608-01-00701-00005,20211118,94003,2021-11-18 09:40:03
690,0.0001487731933593,de1acb9b21cd038199c9b0f5c84fdd57,608-01-00715-09484,20211118,180516,2021-11-18 18:05:16
460,1.2101068496704102,3fe0706e08717b8696971c775cabc2d9,608-01-09030-03071,20211118,75201,2021-11-18 07:52:01
553,7.943412780761719,5f1dc40b930d8902bcc47a0fc0b38852,608-01-00313-00007,20211118,205228,2021-11-18 20:52:28
888,0.0182008743286132,a5744105b8499de240f2ce1094f8ef97,608-01-09028-05355,20211118,60434,2021-11-18 06:04:34
206,9.797128677368164,eb9a2a2358b96d8d3eccf06214baf404,608-01-00983-00008,20211118,191412,2021-11-18 19:14:12
392,0.2031993865966797,7435ab648ce06787d44d589e269a0fcc,608-01-00753-00005,20211118,180151,2021-11-18 18:01:51
794,0.0025234222412109,19556126472e254b88e32cdf9986fbcf,608-01-09043-26961,20211118,142548,2021-11-18 14:25:48
397,1.4168157577514648,fc483bda372253c4aaa0776968fef37f,608-01-00469-00003,20211118,123221,2021-11-18 12:32:21
766,0.8234996795654297,e9337fd6461c5ab68b943575927211fb,608-01-00313-00002,20211118,94358,2021-11-18 09:43:58
848,0.0051584243774414,dd569b336fb7f39e9d4adfc079475177,608-01-09025-07448,20211118,162828,2021-11-18 16:28:28
217,0.0,de736415f088ed2671b92e197d8a7494,608-01-03532-00003,20211118,100159,2021-11-18 10:01:59
4,27.851357460021973,f1cc69ed7b488abdef1722346656d4d9,608-01-09036-43171,20211118,100044,2021-11-18 10:00:44
768,0.0,826d285e27796ca70d7e8c6f8b3ec7e2,608-01-00756-00002,20211118,20822,2021-11-18 02:08:22
642,1.3039302825927734,950d1ab5d12086c3f4b07c3baf50c05b,608-01-00465-00002,20211118,133718,2021-11-18 13:37:18
929,0.0,534372ae1fd63eb4107736babc715b5e,608-01-00020-00012,20211118,205816,2021-11-18 20:58:16
612,9.079504013061523,6de4b35434315b091c84b5d130023bf0,608-01-00005-00010,20211118,81955,2021-11-18 08:19:55
738,0.4219036102294922,0c855332834169dc3962abb13b1d0917,608-01-09036-30543,20211118,134853,2021-11-18 13:48:53
546,0.0,a3934bc0c0c1f7460e8011acfe063387,608-01-03305-00001,20211118,111305,2021-11-18 11:13:05
725,1.071702003479004,706aa681164869f83d5545e606b9d52a,608-01-00658-00001,20211118,141919,2021-11-18 14:19:19
683,0.1702747344970703,f92d3db1505e1a3696855c3698fc9db9,608-01-09040-34762,20211118,133823,2021-11-18 13:38:23
98,0.0041875839233398,c9340a8e351b72c7f0f266870679d6b1,608-01-00659-00001,20211118,161301,2021-11-18 16:13:01
804,7.614779472351074,6d08c389b6a7bad9e51008624850cf21,608-01-09030-35374,20211118,121042,2021-11-18 12:10:42
727,0.0,f35392313ac19ea094d4a4916617bf00,608-01-00313-00004,20211118,40027,2021-11-18 04:00:27
573,0.0,3e87ac0de275eebf984cacf61d7f2bfc,608-01-00099-00006,20211118,171854,2021-11-18 17:18:54
406,0.0,9187c046fd5570f00ebd69c3b7e18070,608-01-09010-05169,20211118,192046,2021-11-18 19:20:46
502,3.4283838272094727,14b76e609ebe6038ded3eaca21fa3bc0,608-01-00045-00000,20211118,51411,2021-11-18 05:14:11
47,31.37878894805908,657e68233e59b7d515cbdda43870228e,608-01-00466-00005,20211118,201948,2021-11-18 20:19:48
32,1.7620420455932615,90ced2dd0d7df9d5e61f6612832ce7f2,608-01-02667-00003,20211118,93737,2021-11-18 09:37:37
779,1.3698654174804688,9ac0221b25b8c671b12ec33b4b6ba66c,608-01-00465-00005,20211118,181511,2021-11-18 18:15:11
839,3.0423974990844727,e3eff64b000ae79229a1f4c28e84f4e8,608-01-09003-17981,20211118,195023,2021-11-18 19:50:23
200,0.0384845733642578,5cadb2a8ad91fdeb04e50c10b8970eab,608-01-09002-00617,20211118,135917,2021-11-18 13:59:17
134,1.2884750366210938,823ce655deb0434557a27807f45e16ab,608-01-09040-25082,20211118,181802,2021-11-18 18:18:02
27,0.6718168258666992,08d34c22ffa4c62f1f293888037d0ab9,608-01-00045-00000,20211118,152041,2021-11-18 15:20:41
880,106.19717597961426,e895ee47eada079dc3231da2d6920567,608-01-09040-24996,20211118,124811,2021-11-18 12:48:11
230,293.1629524230957,cbe2c7d0d74de7c2c00be56d4417d48b,608-01-00313-00007,20211118,22901,2021-11-18 02:29:01
489,0.0,31a3fa5ccc585b9d2be69569b69e76b9,608-01-09003-39621,20211118,111033,2021-11-18 11:10:33
772,0.0,48489ba18e79ef57c7cea530fb09a6a9,608-01-30202-00012,20211118,201718,2021-11-18 20:17:18
378,33.00290584564209,cbe2c7d0d74de7c2c00be56d4417d48b,608-01-01863-00005,20211118,191957,2021-11-18 19:19:57
288,0.0013799667358398,d86da046283165b23193bad59f948a3c,608-01-00715-09843,20211118,193551,2021-11-18 19:35:51
418,0.0664634704589843,5b94716496afdff7e6c8d8ac9229a8c0,608-01-09040-25083,20211118,190047,2021-11-18 19:00:47
674,0.0006008148193359,0f31bcea6f2e503cac8477f289148636,608-01-00469-00004,20211118,152613,2021-11-18 15:26:13
391,1.001500129699707,b561e0e3e83121b023ffcbd721215f11,608-01-03102-00005,20211118,203221,2021-11-18 20:32:21
592,0.0079813003540039,6c21a8e2c232977f0a171de9e63162e6,608-01-00714-32604,20211118,123136,2021-11-18 12:31:36
498,0.0908517837524414,ff8b2ba1a41f1757d830a8eacc4167d2,608-01-00058-00001,20211118,223614,2021-11-18 22:36:14
138,0.2979583740234375,7644bd91bf231521cbb91d5f1e756041,608-01-00360-00002,20211118,131537,2021-11-18 13:15:37
62,0.0,dc1c0050b48fec0b75e26add110eccdb,608-01-09043-33962,20211118,71959,2021-11-18 07:19:59
471,0.0,dd93729bee85d00314467c8bad121f04,608-01-00720-09489,20211118,41942,2021-11-18 04:19:42
647,0.1935768127441406,80ec245e886909c8c27b21adc4204f74,608-01-03305-00001,20211118,85134,2021-11-18 08:51:34
128,0.7552776336669922,dbd265af213cf964a944c81521725c7f,608-01-09005-63732,20211118,93758,2021-11-18 09:37:58
976,1.6764612197875977,bf474df7b963bee0a4781e3e6acf0988,608-01-09043-34153,20211118,190711,2021-11-18 19:07:11
520,0.0001001358032226,79d0e2119a49e2fea2e83f051463e806,608-01-00140-00005,20211118,70903,2021-11-18 07:09:03
838,0.498575210571289,50d99ac2199f4df1a6b55e5da73282bc,608-01-09004-30842,20211118,151156,2021-11-18 15:11:56
962,0.0,df0c97d1e2b033ed7a7d268fa8510f93,608-01-30062-00001,20211118,192830,2021-11-18 19:28:30
64,47.6284704208374,c588ce958827eadf660acc1ef422ba11,608-01-07580-00006,20211118,115742,2021-11-18 11:57:42
812,0.0001487731933593,403f9415083a905cc6b4362c50f9f18f,608-01-00715-09672,20211118,55017,2021-11-18 05:50:17
14,0.0,2507309c03839d2a5a1b2ede3244cbd0,608-01-03377-00003,20211118,114557,2021-11-18 11:45:57
156,0.031097412109375,fada5ff2b5c796772da8a810caa3ff4a,608-01-00411-26767,20211118,213711,2021-11-18 21:37:11
40,2.793623924255371,19d763851ca976b7c405a8bf1e1cc15b,608-01-00458-00003,20211118,85447,2021-11-18 08:54:47
492,0.0,836b9d4d76283d487ff1fad6d1472f6d,608-01-09000-00733,20211118,125810,2021-11-18 12:58:10
379,0.0,57b44e5618941f33c3f72967d0bfaa7e,608-01-00985-00005,20211118,132612,2021-11-18 13:26:12
187,0.0,f50dd5a35ec862a07a6c0e9c211e2df9,608-01-09020-24877,20211118,184021,2021-11-18 18:40:21
763,0.5108146667480469,e488d9c9e5fbbba1a84be2613e209686,608-01-00751-00005,20211118,64318,2021-11-18 06:43:18
216,7.597644805908203,27de69fc5afcd0aae529c35a95218506,608-01-00983-00001,20211118,92548,2021-11-18 09:25:48
791,0.0,a3934bc0c0c1f7460e8011acfe063387,608-01-03305-00001,20211118,231920,2021-11-18 23:19:20
52,23.49004173278809,8b83931603ee8b480a11083eff201a97,608-01-00658-00002,20211118,140047,2021-11-18 14:00:47
878,0.3324594497680664,c49654800ba8e428600cd1b65c8d8bfd,608-01-01246-00001,20211118,154721,2021-11-18 15:47:21
337,271.12607860565186,31ca7401429c0dbcb08fc1b67347b0b0,608-01-00313-00010,20211118,214930,2021-11-18 21:49:30
748,0.3357839584350586,c59d3d2c3462d2e0b9dc499f51c561e7,608-01-01157-00010,20211118,135958,2021-11-18 13:59:58
719,2.064050674438477,2cf12b665afc190f7f0ec45a6ed54785,608-01-03305-00001,20211118,190430,2021-11-18 19:04:30
724,1.7067947387695312,5ea2ccabb5e600a3b4a0a844790842a5,608-01-09000-00295,20211118,173928,2021-11-18 17:39:28
295,2.03200912475586,fe91c9e05a54d08960b5050fe5965792,608-01-09043-34032,20211118,213020,2021-11-18 21:30:20
701,0.2176837921142578,40e4dbc20034e790ba4c7e4b84a628ee,608-01-30171-00011,20211118,92426,2021-11-18 09:24:26
251,0.0068273544311523,a12e320f528eee243e5b91d0fa113494,608-01-00043-00010,20211118,205137,2021-11-18 20:51:37
726,0.0,735e8b5076738e00ec352c727395f21f,608-01-00712-09144,20211118,131603,2021-11-18 13:16:03
461,0.0318098068237304,da33d17b9b17c3b5725bd1188e1c193e,608-01-09000-03944,20211118,184058,2021-11-18 18:40:58
455,0.0044965744018554,dbc1ff416656303e1a9b1e6168ad1be8,608-01-09000-00731,20211118,112920,2021-11-18 11:29:20
996,0.6842708587646484,a6c88679bda8d91d5309ee64be38f764,608-01-09036-06874,20211118,124929,2021-11-18 12:49:29
815,0.0003204345703125,5a1deaf8638649d79d4c6a94cc028078,608-01-00407-30726,20211118,75247,2021-11-18 07:52:47
862,155.25841903686523,fb124e532a7afe04decd5a5aa9086c70,608-01-09036-25624,20211118,140559,2021-11-18 14:05:59
269,0.0,23d74544bf15eed4e911ee88c97c7601,608-01-00788-00012,20211118,220714,2021-11-18 22:07:14
201,0.7705478668212891,d99928961b7d1d9e6f7d6fcfe5a71358,608-01-09040-35675,20211118,35404,2021-11-18 03:54:04
161,0.0001487731933593,de1acb9b21cd038199c9b0f5c84fdd57,608-01-00715-09484,20211118,180416,2021-11-18 18:04:16
555,0.0,2de1b1d2322728ee27f57b0f15bb9727,608-01-02899-00003,20211118,170713,2021-11-18 17:07:13
729,40.65878200531006,608b34ce2b93ac242f0b5eb0002a9429,608-01-00306-00010,20211118,95121,2021-11-18 09:51:21
401,51.34041404724121,626f729c0d6f4146b5f1dd7bbb0ccae5,608-01-00659-00006,20211118,114055,2021-11-18 11:40:55
702,0.0051403045654296,837229eca82d2b4f1d5b37bafa2bb222,608-01-09000-03945,20211118,161442,2021-11-18 16:14:42
476,0.0,3521cd8049ae14a38265b7044c82ccf4,608-01-01092-00002,20211118,183542,2021-11-18 18:35:42
821,50.15776062011719,d8f435247ea540303cf0f330f7251969,608-01-09040-25121,20211118,140124,2021-11-18 14:01:24
771,0.0012903213500976,9fcf87813cb6c1c14ee22ddb2fa683c1,608-01-09020-07668,20211118,100947,2021-11-18 10:09:47
