,type_rechargement,msisdn,call_event_date,cost,localite,timestamp
858,Recharge via Seddo,1eb37742a957cc9296db997442fb636e,20210808,550,KAOLACK/KAOLACK/KAOLACK,2021-08-08
154,Pass Glob via OM Jour,72cb7ae4d89d1f7b6b9148fbdc9d697f,20210821,100,KEDOUGOU/KEDOUGOU/KEDOUGOU,2021-08-21
287,Pass Glob via OM,10f7dac777e362718113d679a6db35be,20220621,1300,KAOLACK/KAOLACK/KAOLACK,2022-06-21
602,Recharge via Seddo,b79a3e2507b6ecc1a13cdf167000d4fa,20220301,100,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2022-03-01
569,Recharge via OM,342920f107793d80c17bd3d981195b02,20220215,200,OUROSSOGUI/MATAM/MATAM,2022-02-15
743,Recharge via OM,160f404bfa2c94e4eb102b6de1acc177,20211219,1000,KEDOUGOU/KEDOUGOU/KEDOUGOU,2021-12-19
17,Pass Glob via OM,aad94c4b27b74ed5b5cbe37580d56dde,20220319,100,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2022-03-19
127,Recharge via Seddo,17c7b91210fe3976241329914cb72ec5,20211024,1200,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2021-10-24
322,Recharge via OM,f22bc30b38713243301ce551f62c1ad4,20220127,1000,KEDOUGOU/KEDOUGOU/KEDOUGOU,2022-01-27
255,Recharge via Seddo,d7ecef1d54257d733264d55eae974755,20220524,500,TAMBACOUNDA/TAMBACOUNDA/TAMBACOUNDA,2022-05-24
657,Recharge via Seddo,d08b75f54d250ebccfc0b0cdc910152e,20211120,1500,BANDAFASSI/KEDOUGOU/KEDOUGOU,2021-11-20
964,Recharge via Seddo,9a78309e77b5ccc83f4b232bd1f546a6,20220319,200,OUROSSOGUI/MATAM/MATAM,2022-03-19
190,Recharge via Seddo,e109fcba1fd05870ce6cf6aa4becfa90,20220124,500,TAMBACOUNDA/TAMBACOUNDA/TAMBACOUNDA,2022-01-24
115,Recharge via Seddo,7d32727edd6ac0660e312ce3b2631a66,20220528,500,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2022-05-28
616,Recharge via Seddo,437c76db0e872fd9a4b5f5ecb2c33a60,20220731,500,KEDOUGOU/KEDOUGOU/KEDOUGOU,2022-07-31
606,Recharge via Seddo,24f25a7bf834c79adc2309dceb29f091,20210916,500,THIAROYE/PIKINE/DAKAR,2021-09-16
180,Pass via OM,ee35ec8cea548b98513dc7ec449a9608,20220625,1000,DAKAR PLATEAU/DAKAR/DAKAR,2022-06-25
301,Recharge via Seddo,a1ceedc38b71b1ce0cde626566769249,20220116,1000,BANDAFASSI/KEDOUGOU/KEDOUGOU,2022-01-16
759,Recharge via OM,37193ef8835c3665975dd83c1c5e455c,20220615,1000,DAKAR PLATEAU/DAKAR/DAKAR,2022-06-15
712,Recharge via Seddo,dce5cd0df45c125c3479dc49cd09006a,20220121,500,DAKAR PLATEAU/DAKAR/DAKAR,2022-01-21
723,Recharge via Seddo,5555fd5bb421c3b82b40c54b2e4abe31,20210820,1000,OUROSSOGUI/MATAM/MATAM,2021-08-20
685,Recharge via Seddo,7d6d9b1a1d2187c4e43c1c7f5b0aa8c8,20210726,200,KAOLACK/KAOLACK/KAOLACK,2021-07-26
979,Recharge via Seddo,d648b49c083dc83758b50446f549d9c1,20220222,500,OUROSSOGUI/MATAM/MATAM,2022-02-22
517,Recharge via Seddo,febeb6f6197fa95063c9b4aaf5ca708a,20220714,600,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2022-07-14
984,Pass Glob via OM,62c23fadddd2fdcd651b7bbbc109f344,20220411,500,THIAROYE/PIKINE/DAKAR,2022-04-11
45,Recharge via Seddo,62393c7a7ea7a519f13ba7dcc551ad90,20211229,850,OUROSSOGUI/MATAM/MATAM,2021-12-29
909,Recharge via OM,5c19de232bd07b0f5e18c707f5881faa,20220128,500,THIAROYE/PIKINE/DAKAR,2022-01-28
157,Pass Glob via OM,72cb7ae4d89d1f7b6b9148fbdc9d697f,20210821,100,KEDOUGOU/KEDOUGOU/KEDOUGOU,2021-08-21
851,Recharge via Seddo,e88e4b4ac263bdedb7d158d0532ded6b,20210823,500,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2021-08-23
171,Recharge via Seddo,6af7ef86285ea3de8542284eb717e965,20220106,1600,BAMBILOR/RUFISQUE/DAKAR,2022-01-06
16,Recharge Digital via O&M,aad94c4b27b74ed5b5cbe37580d56dde,20220319,100,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2022-03-19
511,Pass Glob via OM Jour,f66364afd6988d53d8c2378e179f56a5,20220731,1000,DAKAR PLATEAU/DAKAR/DAKAR,2022-07-31
48,Pass Glob via OM Jour,b24fac7a8909359fb25d8fb3aa6c961c,20211118,690,KAOLACK/KAOLACK/KAOLACK,2021-11-18
971,Recharge via Seddo,b13f5e51ed65806bdedac29ac910e2f1,20220204,500,DJIBANAR/GOUDOMP/SEDHIOU,2022-02-04
940,Recharge via Seddo,c28779e07aaa13fbd744474074b7936c,20220202,600,KAOLACK/KAOLACK/KAOLACK,2022-02-02
515,Recharge via Seddo,ffee3b0041c1bd7d3e45fdd4c629c526,20210812,100,ALMADIES/DAKAR/DAKAR,2021-08-12
952,Recharge via Seddo,24189fff9d628517b59bb36d6ff6f8a6,20211110,500,KAOLACK/KAOLACK/KAOLACK,2021-11-10
480,Recharge via OM,70e233f410a6efed682a91394885f23d,20220116,5000,PARCELLES ASSAINIES/DAKAR/DAKAR,2022-01-16
283,Recharge via Seddo,803647b1f95d439eb82e71111997515c,20220112,200,OUROSSOGUI/MATAM/MATAM,2022-01-12
718,Recharge via Seddo,25aaa2323275a6cb9b036e99c62c7617,20220530,1300,DAKAR PLATEAU/DAKAR/DAKAR,2022-05-30
877,Recharge via Seddo,ebf70265c618fb21745f589b32c377d6,20220319,500,DAKAR PLATEAU/DAKAR/DAKAR,2022-03-19
225,Pass Glob via OM Jour,fdf5bc6c28b69648e78a8144af62cab8,20210822,500,KAOLACK/KAOLACK/KAOLACK,2021-08-22
26,Recharge via OM,1013bc718e7d32878ece8e1415148555,20220709,500,TENGHORY/BIGNONA/ZIGUINCHOR,2022-07-09
954,Recharge via Seddo,ed56006606aced24359f60674b50cf22,20220301,1300,DAKAR PLATEAU/DAKAR/DAKAR,2022-03-01
437,Recharge via Seddo,c6f029916bd8d15928b1603d863f9d44,20211013,500,OUROSSOGUI/MATAM/MATAM,2021-10-13
951,Recharge via Seddo,be24f1d28eec4a3275cf970744c1f54b,20220422,2000,KAOLACK/KAOLACK/KAOLACK,2022-04-22
364,Recharge via Seddo,d5bb749c59b640a1fed2d0f1078a7cdc,20211030,500,DAKAR PLATEAU/DAKAR/DAKAR,2021-10-30
229,Recharge via Seddo,0aecdda8ee07414935cb529a759eaf43,20220306,100,KAOLACK/KAOLACK/KAOLACK,2022-03-06
37,Recharge via Seddo,cb43fc26bbeacc320ba0af56daa6c723,20220427,1000,FONGOLEMBI/KEDOUGOU/KEDOUGOU,2022-04-27
965,Recharge via Seddo,8787f4efe185d547416f915e5b782a0b,20211027,550,KAOLACK/KAOLACK/KAOLACK,2021-10-27
374,Recharge via Seddo,7a4bba3ce90faaa784c2e97974301b32,20220509,700,THIAROYE/PIKINE/DAKAR,2022-05-09
469,Recharge via Seddo,57f222b7fb8c9007d5df932bdc1a0052,20211024,500,KAOLACK/KAOLACK/KAOLACK,2021-10-24
967,Recharge via Seddo,ad9fe3ab70fe82b7a9524d8bae4e3325,20220311,500,GRAND DAKAR/DAKAR/DAKAR,2022-03-11
850,Recharge via OM,2fd46882ed2a8171df96209aa39157df,20220501,550,KAOLACK/KAOLACK/KAOLACK,2022-05-01
704,Pass Glob via OM,6db2046c5cb0b0e43146a95748c8aab2,20210710,1000,DAKAR PLATEAU/DAKAR/DAKAR,2021-07-10
841,Recharge via OM,ad464c26874efd0e24900dc5e15ffdd7,20220429,550,KAOLACK/KAOLACK/KAOLACK,2022-04-29
194,Recharge via Seddo,08024446d9acf0e98e04dd688c4512c4,20211218,500,THIAROYE/PIKINE/DAKAR,2021-12-18
854,Recharge via Seddo,e5258db6b1aeb6ff8031fe5ee2a07a97,20220119,600,BANDAFASSI/KEDOUGOU/KEDOUGOU,2022-01-19
864,Recharge via Seddo,657d9196bce564f4844eeeb3cb25acc5,20220722,200,THIAROYE/PIKINE/DAKAR,2022-07-22
503,Recharge via Seddo,fb70b6a6a291356e37ed589f41d40d45,20210906,600,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2021-09-06
969,Recharge via Seddo,fae7a9bfab2b678fe583dbd82e4bafed,20220419,2000,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2022-04-19
830,Recharge via Seddo,415988d94425902290f0bfcf86ef4b89,20220420,250,OUROSSOGUI/MATAM/MATAM,2022-04-20
579,Recharge via Seddo,dc9c8b256477a4778b343e3339dca04b,20220406,500,THIAROYE/PIKINE/DAKAR,2022-04-06
968,Recharge via Seddo,fae7a9bfab2b678fe583dbd82e4bafed,20220328,1700,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2022-03-28
162,Recharge via OM,fd7fcf1dcbc2d0891f85cf0e279181f6,20210830,2500,BANDAFASSI/KEDOUGOU/KEDOUGOU,2021-08-30
908,Recharge via Seddo,301fad9cd84664ebd0037f9b298bd466,20220601,2200,FONGOLEMBI/KEDOUGOU/KEDOUGOU,2022-06-01
152,Pass via OM,72cb7ae4d89d1f7b6b9148fbdc9d697f,20210821,100,KEDOUGOU/KEDOUGOU/KEDOUGOU,2021-08-21
801,Recharge via Seddo,b22ab24cbfdd41cd1cc1efa16148febe,20210814,500,KAOLACK/KAOLACK/KAOLACK,2021-08-14
993,Recharge via Seddo,258d817ae5cbd8d84a79d69bc0da718e,20220516,500,PIKINE DAGOUDANE/PIKINE/DAKAR,2022-05-16
755,Recharge via OM,37193ef8835c3665975dd83c1c5e455c,20220307,2000,DAKAR PLATEAU/DAKAR/DAKAR,2022-03-07
111,Recharge via Seddo,2577e046be25c82d5b8172075f0467ad,20220118,1050,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2022-01-18
226,Recharge via Seddo,fdf5bc6c28b69648e78a8144af62cab8,20211224,550,KAOLACK/KAOLACK/KAOLACK,2021-12-24
688,Pass Glob via OM,91d0b36d4498a50b0eeaf2804eb3da84,20210709,1000,DAKAR PLATEAU/DAKAR/DAKAR,2021-07-09
103,Recharge via OM,66cd929f2fe4b48e27c1f717cbbf51de,20220312,2000,ZIGUINCHOR/ZIGUINCHOR/ZIGUINCHOR,2022-03-12
421,Pass Glob via OM,6d30507999d54714fa6e788de0feea09,20211223,1000,DAKAR PLATEAU/DAKAR/DAKAR,2021-12-23
419,Recharge via Seddo,a409f7fd6d934ecdaefd0a1317b6146c,20220705,550,BOGHAL/BOUNKILING/SEDHIOU,2022-07-05
750,Recharge via OM,37193ef8835c3665975dd83c1c5e455c,20220307,8900,DAKAR PLATEAU/DAKAR/DAKAR,2022-03-07
586,Recharge via Seddo,fe076fdcf7fd8a8913c76199cbafbf4f,20220316,1300,THIAROYE/PIKINE/DAKAR,2022-03-16
780,Recharge via Seddo,2df941ff65792bc0fbc4c691a4ebaf70,20210727,2500,SALDE/PODOR/SAINT-LOUIS,2021-07-27
672,Recharge via OM,985c7290cc5d265b0ff731317ba1986c,20211103,1000,KAOLACK/KAOLACK/KAOLACK,2021-11-03
119,Recharge via OM,0514980ef1b3eb40f820097462c69d78,20220426,500,KAOLACK/KAOLACK/KAOLACK,2022-04-26
53,Recharge via Seddo,76637a8b026da9b9e07117997a62b052,20220215,600,NIAYES/PIKINE/DAKAR,2022-02-15
151,Recharge via OM,472aef8107e30499342cb226f99b84a5,20220205,700,KAOLACK/KAOLACK/KAOLACK,2022-02-05
403,Recharge via Seddo,9da959e5ae074e3f7841e6a7db03db10,20220410,500,THIAROYE/PIKINE/DAKAR,2022-04-10
945,Pass Glob via OM Jour,b24c304f618f29190087272751d9bb88,20211031,1500,SALY PORTUDAL/MBOUR/THIES,2021-10-31
207,Recharge via Seddo,473582ceecf265d389c960f273e8a7d7,20220118,500,OUROSSOGUI/MATAM/MATAM,2022-01-18
658,Recharge via Seddo,80445fa5e16430ebcd80b2e769ffd11d,20210711,300,THIAROYE/PIKINE/DAKAR,2021-07-11
843,Pass Glob via OM Jour,ffb1055fa14d47150eb1209552721111,20210731,4500,THIAROYE/PIKINE/DAKAR,2021-07-31
762,Recharge via OM,37193ef8835c3665975dd83c1c5e455c,20220615,1000,DAKAR PLATEAU/DAKAR/DAKAR,2022-06-15
8,Recharge via OM,9ac2c04a6eca892b0571aa13fe8d32d7,20210715,500,KAOLACK/KAOLACK/KAOLACK,2021-07-15
807,Recharge via Seddo,f950d354a26afbc11977be5c079ac740,20211207,700,FONGOLEMBI/KEDOUGOU/KEDOUGOU,2021-12-07
36,Recharge via OM,cb43fc26bbeacc320ba0af56daa6c723,20220427,100,FONGOLEMBI/KEDOUGOU/KEDOUGOU,2022-04-27
452,Pass via OM,ac944001c518ecd7521fa76729004f8f,20210930,500,OUROSSOGUI/MATAM/MATAM,2021-09-30
651,Pass Glob via OM,925cd15f9b85e773c679301c88c315e3,20220624,1300,KAOLACK/KAOLACK/KAOLACK,2022-06-24
253,Recharge via Seddo,4a80a47af5a2953543fc0efb2a2ab28d,20220310,2700,ALMADIES/DAKAR/DAKAR,2022-03-10
303,Pass Glob via OM,795ab20874fc572db99e1a11c3498a00,20210802,1000,KAOLACK/KAOLACK/KAOLACK,2021-08-02
746,Pass Glob via OM Jour,047665289027e137d3abd8e4d52011c6,20220728,1300,KAOLACK/KAOLACK/KAOLACK,2022-07-28
571,Recharge via Seddo,80ffb67bf58338308e7ea0e4eece1313,20220409,500,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2022-04-09
623,Recharge via Seddo,116ce853d150085503ce1852ad9bd090,20220314,1500,KAOLACK/KAOLACK/KAOLACK,2022-03-14
732,Recharge via Seddo,6a29a935ddcb41452e9aaea24267636f,20210805,200,KAOLACK/KAOLACK/KAOLACK,2021-08-05
891,Recharge via OM,c3b7d6bd9aad6eb6c447daac5cc5ed15,20211222,550,THIAROYE/PIKINE/DAKAR,2021-12-22
262,Recharge via Seddo,1511c1b76b48782ee4c0324309bc3ef4,20210916,500,THIAROYE/PIKINE/DAKAR,2021-09-16
610,Recharge via Seddo,70275b0674b696eb0b0bbf8d8e10e98d,20220505,500,OUROSSOGUI/MATAM/MATAM,2022-05-05
297,Recharge via Seddo,5869a05f1fd4d08f1dec203e1b0b57f5,20220205,600,KAOLACK/KAOLACK/KAOLACK,2022-02-05
414,Pass Glob via OM Jour,9a9f298a56b97f3f8c8df43a02b51758,20210921,2000,OUROSSOGUI/MATAM/MATAM,2021-09-21
150,Recharge via Seddo,2d58b21791d5f5ec899b925328062af4,20211124,300,DIAXAY PARCELLE NIAKOULRAP/RUFISQUE/DAKAR,2021-11-24
788,Recharge via Seddo,23dcb3614c39982186906f6ee8308cfe,20211213,1000,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2021-12-13
640,Recharge via OM,14ce0166d3b3a866e78cc75b70af1ee3,20211125,2000,THIAROYE/PIKINE/DAKAR,2021-11-25
889,Recharge via Seddo,b6fe47960b2fe3c03b0f7cb56b13fb27,20211028,500,DAKAR PLATEAU/DAKAR/DAKAR,2021-10-28
550,Recharge via Seddo,8e9c611abc6164ae96fc421c6cdef7be,20220219,250,THIAROYE/PIKINE/DAKAR,2022-02-19
886,Recharge via Seddo,6d2e4bb9c62a9d4c5ee0df98893d0851,20220606,2200,THIAROYE/PIKINE/DAKAR,2022-06-06
488,Recharge via OM,a3a28e64a0d6869c81b108304ea30512,20220705,1000,KAOLACK/KAOLACK/KAOLACK,2022-07-05
147,Recharge via Seddo,aecaea6eb856b59c70f2a8770cd4c543,20220319,1000,FONGOLEMBI/KEDOUGOU/KEDOUGOU,2022-03-19
146,Recharge via Seddo,84b80813c219ccdf0bac52cb7db594ec,20211105,2178,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2021-11-05
720,Recharge via Seddo,a870260cd33f1816194b7b846ee7144c,20210929,500,OUROSSOGUI/MATAM/MATAM,2021-09-29
931,Recharge via Seddo,4956de6ba13bc22547c2cb10ac8e2445,20220311,500,OUROSSOGUI/MATAM/MATAM,2022-03-11
739,Recharge via OM,fb74722dd297a8c159f248cfd5e5c5f1,20211105,1500,GRAND DAKAR/DAKAR/DAKAR,2021-11-05
659,Recharge via Seddo,80445fa5e16430ebcd80b2e769ffd11d,20210711,300,THIAROYE/PIKINE/DAKAR,2021-07-11
348,Pass Glob via OM,1e0a188e5533f7a7e766c4edd468b4b2,20220522,7500,DAKAR PLATEAU/DAKAR/DAKAR,2022-05-22
463,Recharge via Seddo,6659464636dce12399700d74c17c79f8,20220731,1000,THIAROYE/PIKINE/DAKAR,2022-07-31
325,Recharge via Seddo,f8e3aa60e2f3c1cc7ffca06163f69d07,20211202,200,OUROSSOGUI/MATAM/MATAM,2021-12-02
186,Recharge via Seddo,2cf3c10e2b85ea3132602dd65dfa234b,20220408,1500,FONGOLEMBI/KEDOUGOU/KEDOUGOU,2022-04-08
123,Recharge via Seddo,e97b41286b1945bf274721c1464b8432,20211107,500,SALDE/PODOR/SAINT-LOUIS,2021-11-07
853,Recharge via Seddo,04fc9f51034b14530a4e11c2bafc134d,20211109,600,KAOLACK/KAOLACK/KAOLACK,2021-11-09
608,Recharge via Seddo,9af67c4c96dcfd3e320fb49a60a5d13f,20220521,500,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2022-05-21
143,Pass Glob via OM,83e0f12e0bfc077fc7fefcb51ca2bbd6,20220408,50,KEDOUGOU/KEDOUGOU/KEDOUGOU,2022-04-08
958,Recharge via Seddo,d4f7548ac4072564b3e02bc3be137402,20220410,200,THIAROYE/PIKINE/DAKAR,2022-04-10
197,Recharge via Seddo,3c4060bfcd87b4b8773f495e77f4dc99,20220113,300,ORKADIERE/KANEL/MATAM,2022-01-13
609,Recharge via Seddo,70275b0674b696eb0b0bbf8d8e10e98d,20211106,500,OUROSSOGUI/MATAM/MATAM,2021-11-06
279,Recharge via Seddo,7fcc76ea3b7431ed528eff93cbf98456,20210724,2500,OUROSSOGUI/MATAM/MATAM,2021-07-24
293,Recharge via Seddo,0b188085d0740d92f8ff64ee7317e31c,20210823,500,KAOLACK/KAOLACK/KAOLACK,2021-08-23
400,Recharge via Seddo,0d303d4e808eccb865af4d55a0d35a89,20220118,600,KAOLACK/KAOLACK/KAOLACK,2022-01-18
122,Recharge via Seddo,99af31a92a70a4ef8e01f6d26352fabe,20210708,300,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2021-07-08
183,Recharge via Seddo,ee35ec8cea548b98513dc7ec449a9608,20220628,600,DAKAR PLATEAU/DAKAR/DAKAR,2022-06-28
202,Recharge via Seddo,ecffdb748de666645e7754881bf55fec,20210826,1100,THIAROYE/PIKINE/DAKAR,2021-08-26
438,Recharge via Seddo,cce8c1155a2e6e423d405f682133aedd,20211103,550,OUROSSOGUI/MATAM/MATAM,2021-11-03
246,Recharge via Seddo,ba7e14f93831c4f21d4ce16e8f023c42,20220104,500,KAOLACK/KAOLACK/KAOLACK,2022-01-04
415,Pass Glob via OM,9a9f298a56b97f3f8c8df43a02b51758,20210921,2000,OUROSSOGUI/MATAM/MATAM,2021-09-21
932,Recharge via Seddo,6a063c6032b94d9a94bfc51b47068dd0,20210909,500,OUROSSOGUI/MATAM/MATAM,2021-09-09
765,Recharge via OM,37193ef8835c3665975dd83c1c5e455c,20220615,2200,DAKAR PLATEAU/DAKAR/DAKAR,2022-06-15
906,Recharge via OM,a74b7a25e48dff79a99d654953576718,20211115,550,NGAPAROU/MBOUR/THIES,2021-11-15
835,Recharge via Seddo,c4e19873647f95ef9c86646c1240b0b8,20211207,250,KEDOUGOU/KEDOUGOU/KEDOUGOU,2021-12-07
887,Recharge via Seddo,3b9acc73a5bd4c83d8fab897b16972df,20211105,500,DAKAR PLATEAU/DAKAR/DAKAR,2021-11-05
129,Recharge via Seddo,1586798840ace625dcbad75353aa54d5,20220225,200,KAOLACK/KAOLACK/KAOLACK,2022-02-25
637,Recharge via OM,e8426375608f10a940484505784cd8aa,20220223,2000,THIAROYE/PIKINE/DAKAR,2022-02-23
402,Recharge via Seddo,9da959e5ae074e3f7841e6a7db03db10,20211030,500,THIAROYE/PIKINE/DAKAR,2021-10-30
784,Recharge via Seddo,aefe5dba01276323a433d3c62bd69b86,20210719,500,PAMBAL/TIVAOUANE/THIES,2021-07-19
770,Recharge via OM,37193ef8835c3665975dd83c1c5e455c,20220615,2000,DAKAR PLATEAU/DAKAR/DAKAR,2022-06-15
735,Recharge via Seddo,a717dc521f7c6ec14947cf61b0701560,20220105,1000,DAKAR PLATEAU/DAKAR/DAKAR,2022-01-05
913,Recharge via Seddo,3f965ef32b4e60750641328bf724dbc0,20220719,600,BAMBILOR/RUFISQUE/DAKAR,2022-07-19
219,Recharge via Seddo,247c5bc8646da6345f82b7230473e0e9,20210813,300,DAKAR PLATEAU/DAKAR/DAKAR,2021-08-13
641,Pass Glob via OM,bd957b3c8f3db57b43713fea39c252d2,20220131,50,DAKAR PLATEAU/DAKAR/DAKAR,2022-01-31
915,Recharge via OM,9225e35b1cb85a1e1806d2f0381dd509,20220225,20000,OUROSSOGUI/MATAM/MATAM,2022-02-25
752,Recharge via OM,37193ef8835c3665975dd83c1c5e455c,20220307,1000,DAKAR PLATEAU/DAKAR/DAKAR,2022-03-07
806,Recharge via Seddo,6bbe286bb5224611aafab4773c15cbeb,20210727,500,DAKAR PLATEAU/DAKAR/DAKAR,2021-07-27
919,Recharge IAH,401f2b9eb1521e07c14c9690703e2d02,20220408,2500,SARE BIDJI/KOLDA/KOLDA,2022-04-08
624,Recharge via Seddo,cdef8479e0035611fd2460c45270b1f5,20210720,1000,THIAROYE/PIKINE/DAKAR,2021-07-20
874,Recharge via Seddo,837229eca82d2b4f1d5b37bafa2bb222,20210719,500,DAKAR PLATEAU/DAKAR/DAKAR,2021-07-19
760,Recharge via OM,37193ef8835c3665975dd83c1c5e455c,20220615,1500,DAKAR PLATEAU/DAKAR/DAKAR,2022-06-15
386,Recharge via OM,15f1d8bc71941ace090c94d58b1b8789,20210915,1000,DAKAR PLATEAU/DAKAR/DAKAR,2021-09-15
972,Recharge via OM,b13f5e51ed65806bdedac29ac910e2f1,20220225,2300,DJIBANAR/GOUDOMP/SEDHIOU,2022-02-25
509,Recharge via Seddo,4fc78a97a90bfa9cfb9937f5a4407783,20220727,1050,ALMADIES/DAKAR/DAKAR,2022-07-27
267,Recharge via Seddo,9e7c1dee02ade94552b9f52dc8be899a,20220303,500,FONGOLEMBI/KEDOUGOU/KEDOUGOU,2022-03-03
819,Recharge via OM,c493d43de57aca82e507088b29c50586,20211116,1000,DAKAR PLATEAU/DAKAR/DAKAR,2021-11-16
441,Recharge via Seddo,299fb34d7eb4cfd4986d462c9dd11fbc,20211203,550,OGO/MATAM/MATAM,2021-12-03
496,Recharge via Seddo,af8a802436786b3138bac39c23b3bb3f,20220629,2000,KAOLACK/KAOLACK/KAOLACK,2022-06-29
112,Recharge via Seddo,2577e046be25c82d5b8172075f0467ad,20220118,200,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2022-01-18
691,Pass Glob via OM Jour,91d0b36d4498a50b0eeaf2804eb3da84,20220609,2200,DAKAR PLATEAU/DAKAR/DAKAR,2022-06-09
232,Pass Glob via OM Jour,32fae1687329a2526446697fc63b6edb,20220328,250,KAOLACK/KAOLACK/KAOLACK,2022-03-28
869,Recharge via Seddo,b27f647073bb835753a4d5f3e1ffaba6,20210829,500,THIAROYE/PIKINE/DAKAR,2021-08-29
607,Recharge via OM,9402d928dff4fdbdec696e75bce5760d,20220321,500,DAKAR PLATEAU/DAKAR/DAKAR,2022-03-21
671,Recharge via Seddo,b1e27d712515bbafd497f54742a7ed0d,20220310,500,THIAROYE/PIKINE/DAKAR,2022-03-10
373,Recharge via Seddo,7a4bba3ce90faaa784c2e97974301b32,20220228,1300,THIAROYE/PIKINE/DAKAR,2022-02-28
981,Recharge via Seddo,62c23fadddd2fdcd651b7bbbc109f344,20211205,600,THIAROYE/PIKINE/DAKAR,2021-12-05
842,Recharge via Seddo,ad464c26874efd0e24900dc5e15ffdd7,20220607,550,KAOLACK/KAOLACK/KAOLACK,2022-06-07
233,Pass Glob via OM,32fae1687329a2526446697fc63b6edb,20220328,10000,KAOLACK/KAOLACK/KAOLACK,2022-03-28
785,Pass Glob via OM Jour,764aa0873df35a48e50b7339538066a5,20220112,2000,DAKAR PLATEAU/DAKAR/DAKAR,2022-01-12
676,Recharge via Seddo,f4b66c8cdeaaa2eb75b2249a7edfe969,20210729,450,THIAROYE/PIKINE/DAKAR,2021-07-29
317,Recharge via OM,8757b2ec0f242b5e650fe6cefc9614e9,20210807,2200,KAOLACK/KAOLACK/KAOLACK,2021-08-07
648,Recharge via Seddo,726f76e108777d639d70aa4b81b6a414,20220730,600,DAKAR PLATEAU/DAKAR/DAKAR,2022-07-30
410,Recharge via Seddo,d1482d831cd8d2e3ece1ceb9f9fb5e6e,20211210,1000,BANDAFASSI/KEDOUGOU/KEDOUGOU,2021-12-10
898,Recharge via OM,1ca7ba8c17f0d919ade3fa3a11ffaf0a,20220405,500,KAOLACK/KAOLACK/KAOLACK,2022-04-05
709,Recharge via OM,20e00725fc2e346f851034a24b766bcc,20210726,600,KAOLACK/KAOLACK/KAOLACK,2021-07-26
358,Recharge via Seddo,fd40445bcf1671b09bb15b557b31052f,20220214,1000,KEDOUGOU/KEDOUGOU/KEDOUGOU,2022-02-14
258,Recharge via Seddo,4bb8afc3ab4e84149fe8cdc19368d2d1,20211104,300,OUROSSOGUI/MATAM/MATAM,2021-11-04
744,Recharge via OM,160f404bfa2c94e4eb102b6de1acc177,20220616,300,BANDAFASSI/KEDOUGOU/KEDOUGOU,2022-06-16
627,Recharge via OM,5552ea790c79f57cc67dad0288774285,20220707,550,KAOLACK/KAOLACK/KAOLACK,2022-07-07
632,Recharge via OM,bd4b584b7f707178b8ed2895b423f1fb,20211006,500,KOULOR/GOUDIRY/TAMBACOUNDA,2021-10-06
282,Recharge via Seddo,5c507e8d536cbb28a1a9eade1d5a63d5,20211219,500,OUROSSOGUI/MATAM/MATAM,2021-12-19
376,Recharge via Seddo,07b5292ac9c4efc7395dad3aeabfe149,20220303,200,DAKAR PLATEAU/DAKAR/DAKAR,2022-03-03
384,Recharge via Seddo,952f850c36834c909083ac9637efe309,20220524,500,THIAROYE/PIKINE/DAKAR,2022-05-24
224,Pass Glob via OM,fdf5bc6c28b69648e78a8144af62cab8,20210822,500,KAOLACK/KAOLACK/KAOLACK,2021-08-22
953,Recharge via Seddo,24189fff9d628517b59bb36d6ff6f8a6,20211110,300,KAOLACK/KAOLACK/KAOLACK,2021-11-10
814,Recharge via OM,85988e452d0c8e900b58791564b698ec,20220115,1500,KAOLACK/KAOLACK/KAOLACK,2022-01-15
472,Recharge via Seddo,57f222b7fb8c9007d5df932bdc1a0052,20220506,200,KAOLACK/KAOLACK/KAOLACK,2022-05-06
347,Pass Glob via OM Jour,1e0a188e5533f7a7e766c4edd468b4b2,20220522,7500,DAKAR PLATEAU/DAKAR/DAKAR,2022-05-22
505,Recharge via OM,1b3e63b894a9c72a987a03241c648b61,20220217,550,THIAROYE/PIKINE/DAKAR,2022-02-17
639,Recharge via Seddo,5576abc18881f97b8fed2b453f4c32a0,20210810,250,THIAROYE/PIKINE/DAKAR,2021-08-10
987,Recharge via Seddo,5e92427b301d68af27b713b5853c95cc,20220711,600,VELINGARA/RANEROU/MATAM,2022-07-11
