,ID_CM,Age_CM,Niveau_educ,Privation_eau,Privation_electricite,Privation_communication,Handicap_visuel,Hnadicap_auditif,Handicap_moteur,Alphabetisation_CM,Frequentation_scolaire_CM,Formation_professionnelle_CM,Mais,Riz,Sorgho,Fonio,Mil,Aubergine_amere,Aubergine_douce,Chou,Gombo,Piment,Carotte,Navet,Concombre,Laitue_salade,Culture_pluviale,Elevage,Culture_maraichere,Arboriculture_fruitiere,Peche_aquaculture,Annees_etudes,Frequentation_scolaire_des_enfants,Subsistance,Malade,Combustible_cuisson,Assainissement,Eau,Electricite,Sol,Biens,Logement,Acces_eau_e10,Toilettes_e08a,Toilettes_e08b,Score_privation,Score_handicap
317,cd7cc6f5ca3112c82b0c647563636c68,31,2,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,16,2,0,0,9,12,03,06,04,21,7,61,21,0,0.3333333333333333,0.3333333333333333
318,cb3a52a545168f0494f7f942976a6edb,88,2,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,5,1,0,1,3,51,11,05,04,23,9,31,22,1,1.0,0.3333333333333333
319,e08d59afb33911ebcf2afaaefbdf97e4,37,5,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,4,2,1,0,3,23,05,04,04,10,6,51,11,1,0.6666666666666666,0.0
320,b4dd9d273c84b4ceb6ad0932d12587a0,52,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,7,2,1,0,3,51,06,05,01,11,3,71,12,1,0.6666666666666666,1.0
321,59ecb9ac04b31ec24f313059d7e56460,54,2,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,6,2,1,0,1,22,10,06,01,24,5,13,23,1,0.6666666666666666,1.0
322,42abc8e2014a8227f9f82626a9a28475,44,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,14,1,1,1,5,12,08,04,04,19,7,71,41,0,0.6666666666666666,0.6666666666666666
323,3c7a4b5963a4a1dd6f46a5611fb8e48d,61,2,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,23,2,0,1,9,12,10,07,03,4,1,13,23,0,0.6666666666666666,0.6666666666666666
324,b2565062d7185459b179aff0eeeef4a1,44,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,23,1,1,1,1,12,09,05,06,8,9,14,41,1,0.6666666666666666,0.3333333333333333
325,712e8336d53fcbb6d8b258d424dfa01d,51,5,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,16,1,1,1,3,23,10,99,07,16,9,71,51,0,0.3333333333333333,0.6666666666666666
326,13be1392735f1e4cbd018dbd9f580cc7,82,5,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,16,2,1,0,2,41,09,99,10,24,9,14,31,0,0.3333333333333333,0.6666666666666666
327,4bb9ab7fd43af5a28a7802b12d7eff42,80,5,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,14,0,0,1,4,22,03,07,07,23,6,13,11,1,0.6666666666666666,0.3333333333333333
328,c76f54fddab607e7b0d758bada62cab4,50,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,7,2,0,0,4,22,03,02,05,21,3,13,22,0,0.6666666666666666,0.6666666666666666
329,4e0c117a06384510de60ad37bc7824a8,24,4,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,18,2,0,1,1,41,05,01,08,9,1,51,99,0,0.6666666666666666,0.3333333333333333
330,255ea5d65d34d89809bfb443db6634f4,29,5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,8,2,0,1,2,11,06,08,05,23,9,81,11,0,0.3333333333333333,0.3333333333333333
331,0a8b75d57eb1e8d398a4cd7b89be01c9,72,2,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,3,2,1,1,5,99,06,08,02,31,6,31,31,0,0.3333333333333333,0.3333333333333333
332,90f88e3b54dba4973994cb3f586b0bc1,53,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,23,0,1,0,9,12,99,99,04,28,2,41,23,0,1.0,0.0
333,aa430d1406448588391ab156be02d693,23,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,19,2,1,0,4,11,05,99,04,12,6,41,12,0,0.0,0.6666666666666666
334,1db2cf93818cc76424f502f31806a8d8,18,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,3,1,0,1,4,31,01,08,02,20,2,12,99,0,0.3333333333333333,0.3333333333333333
335,706f2f83af35a570b3d2ff3e535c42e6,60,4,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,22,1,1,1,1,11,99,08,02,7,3,61,31,0,1.0,0.3333333333333333
336,17ab2fb2d9659811a47b6e0ee44b9800,34,2,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,17,2,0,0,3,23,11,03,06,24,3,61,21,0,0.6666666666666666,0.6666666666666666
337,8afc5dc433779070b7ba5ef05343ed07,51,5,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,2,2,0,1,1,31,05,03,02,34,9,61,11,0,0.6666666666666666,1.0
338,d1e248931539e28386dfb5326ad265dc,38,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,10,0,0,1,2,41,03,03,10,15,7,42,22,0,0.3333333333333333,0.6666666666666666
339,58c974f2fea7b83d58c0a655d7ef55f7,74,5,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,8,1,1,1,3,12,02,03,07,8,7,12,51,0,0.6666666666666666,0.6666666666666666
340,27f2449d6e9fcf94aa51b4782017a03d,88,3,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,17,0,0,0,4,51,01,07,09,0,1,11,12,1,0.3333333333333333,0.6666666666666666
341,ca659681aa80c2225a64d58ad1543fb7,72,5,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,10,1,0,0,2,23,01,05,04,11,1,51,11,0,0.6666666666666666,1.0
342,b07d4a0e5e176cdae15aa4a0ea813d6c,89,3,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,23,2,0,1,2,11,02,07,10,10,8,81,12,1,0.3333333333333333,0.3333333333333333
343,280da77d72729f3a13adf2de5cbeffd8,19,5,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,8,0,0,0,4,11,05,02,05,29,5,12,11,1,0.6666666666666666,0.6666666666666666
344,ed4e16b6a02f92cb80760b2bab8e91ca,32,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,2,0,0,0,2,31,11,06,09,7,5,51,23,1,0.3333333333333333,1.0
345,0dd9f22aefe82642aab4bbea5ece5e5c,27,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,19,1,0,1,3,51,10,04,99,5,2,41,23,1,0.6666666666666666,0.6666666666666666
346,6619baec431f2118fc4d523cafe75411,37,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,16,0,0,1,4,31,10,04,05,13,2,14,22,1,0.6666666666666666,0.3333333333333333
347,9624278213fb85dfb3eda58ec164fcf3,87,5,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,19,1,1,1,9,99,07,01,03,5,8,13,22,0,0.3333333333333333,0.6666666666666666
348,4186dba44e1f86351728377f6b942fa6,22,3,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,16,2,0,0,3,22,02,01,03,32,2,12,11,0,0.6666666666666666,0.0
349,c46c22a351143d9ef4c4a9b5d9f4bd12,65,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,11,1,1,0,3,23,02,03,07,3,6,14,31,1,0.6666666666666666,0.0
350,cfb433f46644f603f41e4b6a7f71891a,88,2,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,13,1,0,1,4,23,08,08,11,3,1,71,11,0,0.3333333333333333,0.3333333333333333
351,9fe0dbb466d9f0d0f7fb0e22a4b3389d,36,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,17,1,1,1,1,31,08,01,07,9,4,14,99,1,0.3333333333333333,0.0
352,d9a4a482d33c99f73f94a7b216c645b1,73,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,23,0,1,1,3,23,09,03,04,5,7,42,11,1,1.0,0.0
353,fc7ec9740a7342e84d4e88237c271208,34,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,9,0,0,0,5,21,06,08,02,17,5,81,22,1,0.3333333333333333,0.6666666666666666
354,ebedbc72b2967fb9f5e4b0adae0fc104,23,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,6,2,0,0,3,12,05,06,06,33,9,32,23,0,0.3333333333333333,0.6666666666666666
355,fc3d08d03a9947e2efaa10572f16c554,57,2,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,4,1,0,1,1,11,06,01,05,3,8,81,11,0,0.3333333333333333,0.6666666666666666
356,1ccafe39678a6b543bc819280e9f9df6,64,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,18,0,0,1,1,23,04,08,04,2,4,71,41,1,0.3333333333333333,0.3333333333333333
357,5030d4a370ba7e2f15262a400bade1d8,23,4,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,4,2,0,0,5,21,10,07,01,34,8,13,11,0,0.6666666666666666,1.0
358,e2b60145a2c611005338caef665591b0,63,3,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,18,0,1,0,5,11,99,99,10,16,3,12,11,1,0.3333333333333333,0.6666666666666666
359,bd0862a9d1cf5d3209aa3fa1f9450740,44,4,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,2,1,0,0,1,99,11,08,10,28,6,31,99,1,0.0,0.3333333333333333
360,4bac2734027a4e00f18ca6091956198f,49,3,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,3,2,0,0,4,23,01,07,01,20,1,32,51,1,0.6666666666666666,0.6666666666666666
361,84b76ced84d93beee3fbf243cedf79ba,31,2,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,17,0,0,1,3,12,99,99,04,21,2,71,41,1,0.3333333333333333,0.0
362,8f6e8305f5e31d00fe36d7c36736d236,63,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,24,0,1,0,4,99,06,04,11,23,3,32,99,1,0.3333333333333333,0.6666666666666666
363,40664fa6973a02cd0891959ec8844d85,89,5,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,16,0,0,0,9,21,08,09,11,28,6,31,23,0,0.6666666666666666,1.0
364,8a23734c76b39465bf40d7e36556b542,70,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,9,2,0,1,2,99,99,01,05,31,7,31,99,0,0.6666666666666666,0.3333333333333333
365,71f00c148b8a2a45a331d952daae497c,37,2,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,15,2,0,0,2,41,10,06,99,15,9,42,41,0,0.3333333333333333,1.0
366,3d6619845c9ad961c42388745dd21f51,48,2,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,6,2,1,1,2,31,09,02,10,18,5,13,31,0,0.6666666666666666,0.3333333333333333
367,b917be04698e187a2efb96148430a9ae,38,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,20,0,1,0,9,23,07,05,02,13,9,13,31,0,0.6666666666666666,0.3333333333333333
368,3517333cd9ccca7d9ba73b660eb09f15,40,5,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,3,0,1,0,4,11,07,06,04,9,4,42,99,1,0.6666666666666666,0.3333333333333333
369,8f1b838ab43c8eb722bea1f68caf3a9e,70,2,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,23,2,0,1,4,51,03,04,02,11,5,11,23,0,0.3333333333333333,0.6666666666666666
370,1e949f878b8d36ba9dcadb0c490fb22a,21,2,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,23,2,0,1,5,99,99,09,06,14,4,81,21,0,0.6666666666666666,0.3333333333333333
371,ef0575cb58e2587bff38f4e6194145cb,40,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,8,2,1,1,1,51,07,07,07,4,3,11,21,1,0.6666666666666666,0.6666666666666666
372,e6bbb38a68e5d73d778a9b30c8c499ba,60,2,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,4,1,1,0,1,21,10,99,11,12,8,31,31,0,0.6666666666666666,0.0
373,ceef3801b5412ad2880e7509bcc9fd80,70,3,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,4,1,0,0,1,31,03,01,06,8,9,51,21,1,0.3333333333333333,0.3333333333333333
374,7eb55f061ee0a85527c5620aaab3c541,49,3,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,6,0,1,1,4,31,04,02,04,4,7,61,51,0,0.6666666666666666,0.3333333333333333
375,da2104adb8b93f79518d7e0897c09c5e,52,5,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,13,0,0,0,5,11,04,07,99,15,8,71,51,1,0.3333333333333333,0.3333333333333333
376,511e90dc6c1655529526a6f28b40168a,38,3,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,12,2,0,0,3,31,10,09,07,26,2,71,41,0,0.6666666666666666,0.6666666666666666
377,807dc79d09614385176df8a8d0d8d311,31,3,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,20,0,1,0,1,23,06,02,07,24,6,61,99,0,0.0,0.6666666666666666
378,67ddc0431cee78bae41d5d9811d8f131,66,2,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,23,0,0,1,2,12,04,03,08,16,5,42,31,1,0.0,0.3333333333333333
379,508ce3e0e0ce5bbb0b6ecbbec30be76e,22,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,15,0,0,1,3,31,99,01,02,33,3,31,51,0,0.6666666666666666,0.0
380,655d843aa9f7ea3ec3515be4deef453b,78,3,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,10,1,1,0,5,12,01,08,04,15,6,31,31,1,0.3333333333333333,0.6666666666666666
381,4c4b2fdea8c8e17379f8629128d9746c,46,5,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,13,2,0,0,9,11,01,06,07,22,6,13,31,1,0.6666666666666666,0.3333333333333333
382,47429fb64a727889d6d00ddd4b64bff5,43,3,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,2,22,99,01,05,32,8,13,41,0,0.6666666666666666,0.0
383,fcb360b17401be2d03f89bae0729819a,76,2,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,7,1,1,1,9,51,11,01,07,0,2,71,23,1,0.3333333333333333,0.6666666666666666
384,754e21df703a3e06e2a312b155cdbf9f,62,4,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,2,1,0,1,4,31,11,01,99,33,5,32,23,1,1.0,0.3333333333333333
385,9964c77f1e5495ff4917372b79a1839f,57,2,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,5,2,1,1,2,51,03,07,04,17,8,61,21,1,0.3333333333333333,1.0
386,686cc4c01cdef39a4cf683b96878aa13,47,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,22,2,0,0,5,51,11,99,06,24,8,71,21,0,0.6666666666666666,0.6666666666666666
387,b3221c868fcfd9792c1e1ed772129a4b,46,5,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,7,2,1,0,1,11,06,99,02,33,1,42,51,1,0.6666666666666666,1.0
388,99e1df494c67c71d6190564cb678516d,21,3,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,4,0,0,0,4,51,99,02,99,31,1,14,51,1,0.3333333333333333,0.3333333333333333
389,1042cfa8530656766700ee14cd5167f3,42,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,5,0,1,1,5,41,06,06,05,13,8,11,31,1,0.0,0.3333333333333333
390,3139bc5ac55ea71576a8b7e8d690ae08,69,3,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,3,1,0,0,3,11,04,06,06,8,2,14,11,0,0.3333333333333333,0.6666666666666666
391,9fd9c242c35a1ecea64ba8cdf778fdaa,60,4,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,16,0,1,1,2,41,10,09,03,29,2,42,12,1,0.3333333333333333,0.3333333333333333
392,dc78c1131c9f82e0a3360e52937971ec,53,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,17,1,0,1,2,12,06,06,03,20,1,31,22,0,0.6666666666666666,0.3333333333333333
393,36de3701fec64a30cff3f6ed94d3c8cd,26,4,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,4,1,1,1,2,41,11,99,09,32,4,51,21,0,1.0,0.3333333333333333
394,d40af322c8b5f64f77ec87d93c2f0432,53,2,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,15,1,1,0,5,23,03,04,11,17,6,32,31,0,1.0,0.0
395,ecda77fc5f494ec228e852df243bd8b5,62,2,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,2,1,1,2,12,11,99,03,21,4,71,21,0,0.6666666666666666,0.3333333333333333
396,97b524293616722c970001a358602bcb,83,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,10,1,1,0,3,22,06,03,04,27,4,11,41,0,0.0,0.6666666666666666
397,3d0e3a1fd0ffeeda4ded1144323cb2ce,69,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,6,0,0,1,2,31,07,03,03,9,7,51,51,0,0.0,0.6666666666666666
398,f531b8ecc84e012ff647ac10976bde9f,86,2,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,23,0,0,1,5,12,99,05,06,30,4,14,23,0,1.0,0.3333333333333333
399,b4d2ff80c82236f174ff94f477d6e124,60,5,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,8,0,0,0,3,21,04,05,11,6,6,42,23,0,0.6666666666666666,0.6666666666666666
400,f9522f4a8aebf6613e039da9b79c473f,21,2,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,5,1,0,0,1,99,08,06,04,12,3,31,21,1,0.6666666666666666,0.0
401,8f4ece455e938ae12d884a326606fcbf,32,2,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,16,2,0,0,5,23,08,06,05,29,2,14,21,0,0.6666666666666666,0.6666666666666666
402,e086269a3ca12f9e6b45d05b6a135df4,51,3,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,11,0,1,0,4,99,11,07,09,3,8,13,21,1,0.3333333333333333,0.0
403,1791f8cf0c7199f1890538df0f36cf46,40,4,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,17,1,1,1,3,22,99,06,11,9,3,81,12,1,1.0,0.6666666666666666
404,91bada69b94a7fbd2ea1fd1ff6a4475e,51,5,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,18,1,1,0,4,41,04,03,06,16,4,11,41,0,0.6666666666666666,0.6666666666666666
405,78a23495a1dffbf68924600f6306fd5b,22,3,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,18,1,1,0,4,31,02,04,99,19,5,11,41,0,1.0,0.3333333333333333
406,c2b4a9dd7a4c1c453c62f63a61b13e0e,31,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,3,2,0,1,1,31,03,03,03,25,1,41,11,1,0.6666666666666666,0.6666666666666666
407,4f38d9701b26067f1f65d9b630813bbe,73,5,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,3,0,0,1,4,31,06,03,99,33,6,71,31,1,0.6666666666666666,0.3333333333333333
408,c62f14c122e8bf4dcfe84bdbfefacc46,62,3,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,18,1,1,1,4,99,03,02,10,17,2,11,21,0,0.6666666666666666,0.6666666666666666
409,592558c25eca9ab0afb8c522f14bcb0e,58,2,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,11,2,1,1,3,21,05,05,08,22,6,71,22,0,0.6666666666666666,0.6666666666666666
410,550251b476b4e87505d01b9cf2f615da,73,3,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,20,0,0,1,9,51,06,09,10,34,6,51,99,1,0.3333333333333333,0.0
411,f64e64fb4ebbd8f04abba3a7674b5564,83,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,6,2,0,1,4,51,09,99,10,1,9,14,12,1,1.0,0.3333333333333333
412,cd25318104e9656be7a3eaa86dc7b655,32,5,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,2,1,0,2,11,99,05,04,3,9,11,23,1,0.6666666666666666,0.6666666666666666
413,277180236bc5e0b51db2384ffaf1d6cf,67,2,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,14,1,0,0,2,41,08,05,99,24,7,71,99,1,0.6666666666666666,0.6666666666666666
414,3e6824e6c60292b85b39fe8646f0a485,42,4,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,7,0,0,1,9,21,01,02,05,25,7,42,51,0,0.6666666666666666,0.6666666666666666
415,28ef7676d99efdbbe76f110a81aeb64c,50,3,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,3,21,02,04,10,1,4,42,12,1,0.3333333333333333,0.6666666666666666
416,a6d1fe6a80c5b601fd064a26a7cb5cd3,23,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,9,1,1,1,3,41,04,99,07,19,2,14,23,1,0.3333333333333333,0.6666666666666666
417,73794554e4bb5bc07a1989659e6f994e,73,5,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,4,0,1,1,5,12,02,99,06,29,5,41,21,0,0.3333333333333333,0.0
418,2dc41492db5a596545f8d23d4ce00524,18,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,13,0,1,1,5,31,99,99,08,33,4,81,11,0,0.3333333333333333,0.6666666666666666
419,62b4f38165bbd70dbacc5ad668f7ee3a,84,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,12,1,0,0,2,41,02,06,08,12,9,71,22,0,0.3333333333333333,0.0
420,f535d127fef37c8766aef4c8bca04d69,86,5,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,5,1,0,0,4,23,02,02,06,3,8,41,31,0,0.3333333333333333,0.0
421,78c61c8e44db5bb4c6012ab7e2e322f9,43,5,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,15,1,0,1,4,11,08,08,09,26,1,42,51,0,1.0,0.3333333333333333
422,56f1a840fb2104bd528e44a0859a9e07,64,3,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,6,1,1,1,1,41,06,07,04,9,7,32,51,0,0.0,0.3333333333333333
